audit_id,manual_reviewer,manual_reviewed_at,manual_edge_support,manual_predicate_fit,manual_normalization_fit,manual_error_tags,manual_notes
tmkp-2026-04-21-edge-audit-batch-002-0301,codex-manual,2026-05-04,partially_supported,partial,partial,related_product_context,Propolis applications include neurodermatitis but quercetin support is indirect.
tmkp-2026-04-21-edge-audit-batch-002-0302,codex-manual,2026-05-04,partially_supported,partial,good,pharmacology_context,Glycopyrronium had a therapeutic index for hypotension and bradycardia.
tmkp-2026-04-21-edge-audit-batch-002-0303,codex-manual,2026-05-04,partially_supported,bad,good,diagnostic_context,Indocyanine green was tested in vulvar cancer as a procedure aid.
tmkp-2026-04-21-edge-audit-batch-002-0304,codex-manual,2026-05-04,supported,good,good,,Polymers can reduce coagulation and thrombosis.
tmkp-2026-04-21-edge-audit-batch-002-0305,codex-manual,2026-05-04,supported,good,good,,Dabrafenib and trametinib are being studied for low grade glioma.
tmkp-2026-04-21-edge-audit-batch-002-0306,codex-manual,2026-05-04,partially_supported,partial,good,model_or_assay_context,Temozolomide altered biomarkers in breast tumors.
tmkp-2026-04-21-edge-audit-batch-002-0307,codex-manual,2026-05-04,supported,good,good,,Acanthamoeba keratitis isolates were treated with fluconazole.
tmkp-2026-04-21-edge-audit-batch-002-0308,codex-manual,2026-05-04,supported,good,good,,Tanakan efficacy was established in hypoxic ischemic encephalopathy.
tmkp-2026-04-21-edge-audit-batch-002-0309,codex-manual,2026-05-04,partially_supported,partial,good,hypothesized_treatment,Amrinone could be beneficial for asthma treatment.
tmkp-2026-04-21-edge-audit-batch-002-0310,codex-manual,2026-05-04,supported,good,good,model_or_assay_context,TAK-243 was tested on cutaneous squamous cell carcinoma cell lines.
tmkp-2026-04-21-edge-audit-batch-002-0311,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_collision,DEX means dexamethasone not dextromethorphan.
tmkp-2026-04-21-edge-audit-batch-002-0312,codex-manual,2026-05-04,supported,good,good,study_protocol_context,Lipoic acid efficacy in erectile dysfunction is the subject of a review protocol.
tmkp-2026-04-21-edge-audit-batch-002-0313,codex-manual,2026-05-04,unsupported,bad,good,adverse_event_context,Sunitinib was correlated with pancreatitis as an adverse association.
tmkp-2026-04-21-edge-audit-batch-002-0314,codex-manual,2026-05-04,partially_supported,partial,good,combination_treatment_context,Sodium acetate in a short chain fatty acid mixture decreased proteinuria.
tmkp-2026-04-21-edge-audit-batch-002-0315,codex-manual,2026-05-04,unsupported,bad,bad,cohort_or_exposure_context|normalization_error,Voriconazole treated CNS lesions in an SLE patient.
tmkp-2026-04-21-edge-audit-batch-002-0316,codex-manual,2026-05-04,supported,good,good,combination_treatment_context,PALA was used as active biomodulation of fluorouracil for colorectal cancer.
tmkp-2026-04-21-edge-audit-batch-002-0317,codex-manual,2026-05-04,partially_supported,partial,good,hypothesized_treatment,cAMP accumulating compounds could reduce neuropsychiatric symptoms.
tmkp-2026-04-21-edge-audit-batch-002-0318,codex-manual,2026-05-04,unsupported,bad,good,model_or_assay_context,Zeranol implantation was used to study tumor formation.
tmkp-2026-04-21-edge-audit-batch-002-0319,codex-manual,2026-05-04,partially_supported,partial,good,supportive_care_context,Sargramostim was an adjunct to chemotherapy for germ cell tumors.
tmkp-2026-04-21-edge-audit-batch-002-0320,codex-manual,2026-05-04,partially_supported,partial,partial,generic_object,Cabozantinib responses were observed against generic brain disease.
tmkp-2026-04-21-edge-audit-batch-002-0321,codex-manual,2026-05-04,unsupported,bad,bad,common_word_mention|biomarker_or_expression_context,Biomarker is not a treatment for PID.
tmkp-2026-04-21-edge-audit-batch-002-0322,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error,MDS means myelodysplastic syndrome not Miller-Dieker syndrome.
tmkp-2026-04-21-edge-audit-batch-002-0323,codex-manual,2026-05-04,unsupported,bad,good,treatment_of_other_condition,Cortone acetate was started for adrenal insufficiency not central hypothyroidism.
tmkp-2026-04-21-edge-audit-batch-002-0324,codex-manual,2026-05-04,supported,good,good,,2X-121 entered a phase 2 clinical trial for pancreatic cancer.
tmkp-2026-04-21-edge-audit-batch-002-0325,codex-manual,2026-05-04,partially_supported,partial,good,model_or_assay_context,Sodium nitrite suppressed delayed type hypersensitivity.
tmkp-2026-04-21-edge-audit-batch-002-0326,codex-manual,2026-05-04,supported,good,good,,Angiotensin 1-7 protects against brain ischemia.
tmkp-2026-04-21-edge-audit-batch-002-0327,codex-manual,2026-05-04,partially_supported,partial,good,model_or_assay_context,Sertraline induced apoptosis in lung adenocarcinoma cells.
tmkp-2026-04-21-edge-audit-batch-002-0328,codex-manual,2026-05-04,supported,good,good,,Mesalazine treatment was studied in colorectal polyp patients.
tmkp-2026-04-21-edge-audit-batch-002-0329,codex-manual,2026-05-04,unsupported,bad,good,list_or_cross_product,Bicalutamide belongs to the prostate disease area not type 2 diabetes treatment.
tmkp-2026-04-21-edge-audit-batch-002-0330,codex-manual,2026-05-04,supported,good,good,,Squamous cell carcinoma was successfully treated with intralesional cidofovir.
tmkp-2026-04-21-edge-audit-batch-002-0331,codex-manual,2026-05-04,unsupported,bad,good,negation_or_hedging,Rosuvastatin subjects were explicitly without fragile X syndrome.
tmkp-2026-04-21-edge-audit-batch-002-0332,codex-manual,2026-05-04,supported,good,good,model_or_assay_context,Thiazolidinedione reduced metastasis in a mouse model of rectal cancer.
tmkp-2026-04-21-edge-audit-batch-002-0333,codex-manual,2026-05-04,unsupported,bad,good,model_or_assay_context,ZSTK474 blocked NK cell killing of a lymphoma target cell line.
tmkp-2026-04-21-edge-audit-batch-002-0334,codex-manual,2026-05-04,supported,good,good,model_or_assay_context,Luminal breast cancer cell lines responded to GSK690693.
tmkp-2026-04-21-edge-audit-batch-002-0335,codex-manual,2026-05-04,unsupported,bad,good,inverse_deficiency_context,Zinc deficiency was associated with restless leg syndrome.
tmkp-2026-04-21-edge-audit-batch-002-0336,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error,AMD3100 and SCID mouse model context do not support methyldopa.
tmkp-2026-04-21-edge-audit-batch-002-0337,codex-manual,2026-05-04,supported,good,good,,PRI-724 was in a clinical trial for acute myeloid leukemia.
tmkp-2026-04-21-edge-audit-batch-002-0338,codex-manual,2026-05-04,supported,good,good,,Fluocortolone was used in treatment for uveitis.
tmkp-2026-04-21-edge-audit-batch-002-0339,codex-manual,2026-05-04,supported,good,good,,Brivanib showed activity against hepatocellular cancer.
