audit_id,manual_reviewer,manual_reviewed_at,manual_edge_support,manual_predicate_fit,manual_normalization_fit,manual_error_tags,manual_notes
tmkp-2026-04-21-edge-audit-batch-002-0501,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error,SSS means sick sinus syndrome not hypoparathyroidism retardation syndrome.
tmkp-2026-04-21-edge-audit-batch-002-0502,codex-manual,2026-05-04,unsupported,bad,bad,common_word_mention|normalization_error,His is a pronoun and HFASD is not lymphatic malformation.
tmkp-2026-04-21-edge-audit-batch-002-0503,codex-manual,2026-05-04,supported,good,good,combination_treatment_context,EPA based combination therapy was proposed for metastatic melanoma.
tmkp-2026-04-21-edge-audit-batch-002-0504,codex-manual,2026-05-04,supported,good,good,,Coenzyme Q10 repairs coenzyme Q10 deficiency.
tmkp-2026-04-21-edge-audit-batch-002-0505,codex-manual,2026-05-04,unsupported,bad,good,method_or_reagent_context,Methacholine challenge was an asthma model protocol.
tmkp-2026-04-21-edge-audit-batch-002-0506,codex-manual,2026-05-04,partially_supported,partial,good,model_or_assay_context,Vitamin E effect on anxiety was studied in rats.
tmkp-2026-04-21-edge-audit-batch-002-0507,codex-manual,2026-05-04,unsupported,bad,good,diagnostic_context,Rubidium uptake was analyzed in malignant tumors.
tmkp-2026-04-21-edge-audit-batch-002-0508,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error,SCA is sickle cell anemia context not spinocerebellar ataxia.
tmkp-2026-04-21-edge-audit-batch-002-0509,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error,AOS is an adsorbent material context not Adams-Oliver syndrome.
tmkp-2026-04-21-edge-audit-batch-002-0510,codex-manual,2026-05-04,partially_supported,partial,good,prevention_context,IVIg therapy was evaluated for preventing blindness progression.
tmkp-2026-04-21-edge-audit-batch-002-0511,codex-manual,2026-05-04,unsupported,bad,good,negation_or_hedging,Future studies were needed to explore aldosterone effects on diarrhea.
tmkp-2026-04-21-edge-audit-batch-002-0512,codex-manual,2026-05-04,supported,good,good,model_or_assay_context,Azaperone improved survival and pathology in a tauopathy worm model.
tmkp-2026-04-21-edge-audit-batch-002-0513,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_collision,TFT means thyroid function test not trifluridine.
tmkp-2026-04-21-edge-audit-batch-002-0514,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_collision,DEX means dexamethasone not dextromethorphan.
tmkp-2026-04-21-edge-audit-batch-002-0515,codex-manual,2026-05-04,partially_supported,partial,good,ex_vivo_context,Glutathione restored HDAC2 activity in COPD macrophages.
tmkp-2026-04-21-edge-audit-batch-002-0516,codex-manual,2026-05-04,unsupported,bad,good,treatment_of_other_condition,Biotin treats holocarboxylase synthetase deficiency not pyruvate dehydrogenase deficiency.
tmkp-2026-04-21-edge-audit-batch-002-0517,codex-manual,2026-05-04,unsupported,bad,good,generic_class_context,Fingolimod was mentioned among migration inhibitor drugs and infection concerns.
tmkp-2026-04-21-edge-audit-batch-002-0518,codex-manual,2026-05-04,supported,good,good,model_or_assay_context,Simvastatin attenuated complications of pneumococcal meningitis.
tmkp-2026-04-21-edge-audit-batch-002-0519,codex-manual,2026-05-04,supported,good,good,,Heparin was reported helpful in ANCA associated vasculitis.
tmkp-2026-04-21-edge-audit-batch-002-0520,codex-manual,2026-05-04,supported,good,good,,Amlodipine was evaluated for treating diabetic nephropathy patients.
tmkp-2026-04-21-edge-audit-batch-002-0521,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error,ADE is a chemotherapy protocol not adenosine deaminase deficiency.
tmkp-2026-04-21-edge-audit-batch-002-0522,codex-manual,2026-05-04,supported,good,good,,A prostaglandin E2 derivative was studied to inhibit hyperplasia.
tmkp-2026-04-21-edge-audit-batch-002-0523,codex-manual,2026-05-04,supported,good,good,model_or_assay_context,ATRA caused growth arrest in brain cancer cells.
tmkp-2026-04-21-edge-audit-batch-002-0524,codex-manual,2026-05-04,supported,good,good,,Naphazoline therapy was used for iridocyclitis.
tmkp-2026-04-21-edge-audit-batch-002-0525,codex-manual,2026-05-04,unsupported,bad,good,inverse_or_adverse_context,Thiazolidinedione treatment stimulated colon tumor development.
tmkp-2026-04-21-edge-audit-batch-002-0526,codex-manual,2026-05-04,supported,good,good,combination_treatment_context,Ferric ammonium citrate was part of treatment for iron deficiency anemia.
tmkp-2026-04-21-edge-audit-batch-002-0527,codex-manual,2026-05-04,supported,good,good,,Atazanavir is approved for clinical use in AIDS treatment.
tmkp-2026-04-21-edge-audit-batch-002-0528,codex-manual,2026-05-04,supported,good,good,,Artesunate as an artemisinin derivative was assessed for Schistosoma haematobium infections.
tmkp-2026-04-21-edge-audit-batch-002-0529,codex-manual,2026-05-04,supported,good,partial,generic_object,Apigenin growth suppressive doses attenuated tumor formation.
tmkp-2026-04-21-edge-audit-batch-002-0530,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error,ECD means endothelial cell density not atrioventricular septal defect.
tmkp-2026-04-21-edge-audit-batch-002-0531,codex-manual,2026-05-04,supported,good,good,model_or_assay_context,Oats supplementation prevented alcoholic steatohepatitis in a rat model.
tmkp-2026-04-21-edge-audit-batch-002-0532,codex-manual,2026-05-04,supported,good,good,studied_context,Response to indomethacin was studied in hypercalcemia of malignancy.
tmkp-2026-04-21-edge-audit-batch-002-0533,codex-manual,2026-05-04,supported,good,good,,Linoleic acid rich diet may inhibit diabetic retinopathy deterioration.
tmkp-2026-04-21-edge-audit-batch-002-0534,codex-manual,2026-05-04,unsupported,bad,good,treatment_of_other_condition,Ketoconazole treated Candida sepsis in a patient with acute renal failure.
tmkp-2026-04-21-edge-audit-batch-002-0535,codex-manual,2026-05-04,unsupported,bad,good,adverse_event_context|negation_or_hedging,Estrogen combination risk of pulmonary embolism was a long term safety question.
tmkp-2026-04-21-edge-audit-batch-002-0536,codex-manual,2026-05-04,supported,good,good,model_or_assay_context,Sulforaphane induced apoptosis in hepatic cancer cells.
