audit_id,manual_reviewer,manual_reviewed_at,manual_edge_support,manual_predicate_fit,manual_normalization_fit,manual_error_tags,manual_notes
tmkp-2026-04-21-edge-audit-batch-002-2101,codex-manual,2026-05-04,supported,partial,good,biomarker_context,TTF1 is commonly present in lung tumors
tmkp-2026-04-21-edge-audit-batch-002-2102,codex-manual,2026-05-04,supported,partial,good,association_study_context,ACE I D polymorphism is associated with CFS risk in a Gulf War veteran sample
tmkp-2026-04-21-edge-audit-batch-002-2103,codex-manual,2026-05-04,supported,good,good,,WNT7B is upregulated in psoriasis and suggested to play a role in pathogenesis
tmkp-2026-04-21-edge-audit-batch-002-2104,codex-manual,2026-05-04,unsupported,bad,bad,object_normalization_error,Shp1 liver inflammation evidence is not hepatoerythropoietic porphyria support
tmkp-2026-04-21-edge-audit-batch-002-2105,codex-manual,2026-05-04,supported,good,good,,PNPLA2 loss of function causes NLSDM characterized by cardiomyopathy
tmkp-2026-04-21-edge-audit-batch-002-2106,codex-manual,2026-05-04,supported,partial,good,generic_object,PALB2 is listed among genes causing Fanconi anemia syndrome
tmkp-2026-04-21-edge-audit-batch-002-2107,codex-manual,2026-05-04,partially_supported,partial,bad,normalization_error|biomarker_context,MDR1 expression is associated with metastasis risk in peritoneal cancer but subject maps badly to DR1
tmkp-2026-04-21-edge-audit-batch-002-2108,codex-manual,2026-05-04,unsupported,bad,bad,viral_gene_context,Herpes simplex thymidine kinase after glioma gene therapy is not human TK1 encephalitis evidence
tmkp-2026-04-21-edge-audit-batch-002-2109,codex-manual,2026-05-04,supported,good,good,,PMP22 mutations are associated with demyelinating polyneuropathy
tmkp-2026-04-21-edge-audit-batch-002-2110,codex-manual,2026-05-04,unsupported,bad,bad,wrong_subject,Imp2 glioblastoma stem cell evidence does not support IMPA2
tmkp-2026-04-21-edge-audit-batch-002-2111,codex-manual,2026-05-04,unsupported,bad,good,cooccurrence_only,Insulin requiring neonatal diabetes and microcephaly cooccur in a patient without edge support
tmkp-2026-04-21-edge-audit-batch-002-2112,codex-manual,2026-05-04,unsupported,bad,bad,wrong_subject|family_mention_fanout,TNF and TNFR2 pulmonary tuberculosis evidence is not TNFSF4 support
tmkp-2026-04-21-edge-audit-batch-002-2113,codex-manual,2026-05-04,unsupported,bad,good,cooccurrence_only|treatment_context,Anti EPOR antibody PRCA occurs in a lymphoma patient but does not support lymphoma contribution
tmkp-2026-04-21-edge-audit-batch-002-2114,codex-manual,2026-05-04,partially_supported,partial,good,protective_model_context,Wnt1 has cytoprotective effects in Parkinson disease cellular models
tmkp-2026-04-21-edge-audit-batch-002-2115,codex-manual,2026-05-04,unsupported,bad,bad,amino_acid_mention|wrong_subject,Asp is an amino acid variant in OPRM1 and not A1CF anxiety evidence
tmkp-2026-04-21-edge-audit-batch-002-2116,codex-manual,2026-05-04,unsupported,bad,bad,object_normalization_error,Nat1 knockout affects insulin sensitivity not hypersensitivity reaction disease
tmkp-2026-04-21-edge-audit-batch-002-2117,codex-manual,2026-05-04,supported,good,good,,CKAP4 overexpression is associated with poor prognosis in clear cell renal carcinoma
tmkp-2026-04-21-edge-audit-batch-002-2118,codex-manual,2026-05-04,unsupported,bad,good,list_or_cross_product_context,CTLA4 is only among evaluated genes and not shown to contribute to albinism
tmkp-2026-04-21-edge-audit-batch-002-2119,codex-manual,2026-05-04,supported,partial,good,biomarker_context,NGF expression is increased in gallbladder carcinoma epithelium
tmkp-2026-04-21-edge-audit-batch-002-2120,codex-manual,2026-05-04,partially_supported,partial,bad,wrong_subject|family_mention_fanout,PPAR gamma deficiency causes autoimmune disease features but PPARD is not supported
tmkp-2026-04-21-edge-audit-batch-002-2121,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_error|object_normalization_error,CRS refers to chronic rhinosinusitis context not congenital rubella syndrome
tmkp-2026-04-21-edge-audit-batch-002-2122,codex-manual,2026-05-04,supported,partial,good,biomarker_context,Cx43 deficiency is reported in cervical carcinoma cells
tmkp-2026-04-21-edge-audit-batch-002-2123,codex-manual,2026-05-04,unsupported,bad,good,cooccurrence_only,AFP positive hepatocellular carcinoma and hypermethioninemia are listed clinical features without edge support
tmkp-2026-04-21-edge-audit-batch-002-2124,codex-manual,2026-05-04,supported,partial,good,biomarker_context,Trichohyalin expression is positive in keratoacanthoma
tmkp-2026-04-21-edge-audit-batch-002-2125,codex-manual,2026-05-04,unsupported,bad,bad,wrong_subject|generic_object,Th1 Th2 balance in inflammatory syndrome is not NELFCD support
tmkp-2026-04-21-edge-audit-batch-002-2126,codex-manual,2026-05-04,supported,partial,good,biomarker_context,Alpha1 antitrypsin is demonstrated in gastric carcinoma tumor cells
tmkp-2026-04-21-edge-audit-batch-002-2127,codex-manual,2026-05-04,partially_supported,partial,good,genetic_interaction_context,IFT80 is tested for genetic interaction with Bardet Biedl syndrome genes
tmkp-2026-04-21-edge-audit-batch-002-2128,codex-manual,2026-05-04,supported,good,good,,BRD4 inhibition suppresses HPV16 E6 and enhances cervical cancer chemoresponse
tmkp-2026-04-21-edge-audit-batch-002-2129,codex-manual,2026-05-04,partially_supported,partial,good,therapeutic_context,TNF alpha suppresses erythropoiesis and is proposed for erythroleukemia treatment
tmkp-2026-04-21-edge-audit-batch-002-2130,codex-manual,2026-05-04,supported,partial,good,biomarker_context,GSR is listed among anxiety linked genes with altered expression
tmkp-2026-04-21-edge-audit-batch-002-2131,codex-manual,2026-05-04,unsupported,bad,good,list_or_cross_product_context,LOXL4 suppresses bladder cancer while kidney carcinoma promotion is tied to other LOX genes
tmkp-2026-04-21-edge-audit-batch-002-2132,codex-manual,2026-05-04,supported,good,good,,Loss of VGLUT3 expression leads to anxiety associated behaviors
tmkp-2026-04-21-edge-audit-batch-002-2133,codex-manual,2026-05-04,partially_supported,partial,good,list_context,MKK4 is listed as a metastasis suppressor in a review covering melanoma among other cancers
