audit_id,manual_reviewer,manual_reviewed_at,manual_edge_support,manual_predicate_fit,manual_normalization_fit,manual_error_tags,manual_notes
tmkp-2026-04-21-edge-audit-batch-002-1801,codex-manual,2026-05-04,partially_supported,partial,good,disease_effect|biomarker_context,EPO is elevated in hypersplenism related hemolytic anemia rather than causal gene contribution
tmkp-2026-04-21-edge-audit-batch-002-1802,codex-manual,2026-05-04,unsupported,bad,good,cooccurrence_only,DMD is a separate gene in a list and not evidence for KRT14 disease contribution
tmkp-2026-04-21-edge-audit-batch-002-1803,codex-manual,2026-05-04,partially_supported,partial,good,protective_association,PAI1 allele is associated with lower oral cancer stage or metastasis risk
tmkp-2026-04-21-edge-audit-batch-002-1804,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|wrong_subject,Evidence concerns OLA DRB1 in BLV induced ovine lymphoma not RBM45 leukemia
tmkp-2026-04-21-edge-audit-batch-002-1805,codex-manual,2026-05-04,unsupported,bad,partial,object_overgeneralized,Evidence is MDM2 enhancement of HIV Tat not contribution to immunodeficiency as disease
tmkp-2026-04-21-edge-audit-batch-002-1806,codex-manual,2026-05-04,partially_supported,partial,bad,normalization_error|biomarker_context,mdr1 is a chemoresistance marker in hematologic malignancy but subject normalization to DR1 is bad
tmkp-2026-04-21-edge-audit-batch-002-1807,codex-manual,2026-05-04,supported,good,good,,MKK4 has described roles in pancreatic cancer cell lines
tmkp-2026-04-21-edge-audit-batch-002-1808,codex-manual,2026-05-04,supported,good,good,,SOX2 is directly discussed in immature ovarian teratoma context
tmkp-2026-04-21-edge-audit-batch-002-1809,codex-manual,2026-05-04,partially_supported,partial,good,related_gene_or_isoform,CHK pathway evidence in lung cancer and SCLC is related but not clean CHEK2 specific support
tmkp-2026-04-21-edge-audit-batch-002-1810,codex-manual,2026-05-04,unsupported,bad,partial,object_mismatch,Evidence links ANO1 or HPV to head and neck cancer rather than papilloma
tmkp-2026-04-21-edge-audit-batch-002-1811,codex-manual,2026-05-04,supported,good,good,,Ephrin B2 has growth promoting activity in erythroid leukemia cells
tmkp-2026-04-21-edge-audit-batch-002-1812,codex-manual,2026-05-04,supported,good,good,,LRPPRC is directly tied to Leigh syndrome
tmkp-2026-04-21-edge-audit-batch-002-1813,codex-manual,2026-05-04,supported,good,good,,BRD4 is directly discussed in leukemia disease biology
tmkp-2026-04-21-edge-audit-batch-002-1814,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|wrong_subject,Atx10 is not SMG1 and the support is not for SMG1 neurodegeneration
tmkp-2026-04-21-edge-audit-batch-002-1815,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|amino_acid_mention,Trp is an amino acid residue mention not TXNL1 support for GM2 disease
tmkp-2026-04-21-edge-audit-batch-002-1816,codex-manual,2026-05-04,supported,good,good,,IARS2 is directly associated with sensory neuropathy
tmkp-2026-04-21-edge-audit-batch-002-1817,codex-manual,2026-05-04,unsupported,bad,partial,wrong_subject,Text concerns IGF axis in TTTS rather than insulin gene contribution
tmkp-2026-04-21-edge-audit-batch-002-1818,codex-manual,2026-05-04,supported,good,good,,ALDH1 high cells are tumorigenic in adenoid cystic carcinoma
tmkp-2026-04-21-edge-audit-batch-002-1819,codex-manual,2026-05-04,partially_supported,partial,good,cell_line_context|biomarker_context,Galectin 1 is increased in F9 embryonal carcinoma cells
tmkp-2026-04-21-edge-audit-batch-002-1820,codex-manual,2026-05-04,partially_supported,partial,bad,object_normalization_error,SHH activation can cause skin appendage neoplasms but object normalized as appendiceal neoplasm
tmkp-2026-04-21-edge-audit-batch-002-1821,codex-manual,2026-05-04,supported,good,good,,Hox11l1 knockout supports TLX2 involvement in congenital intestinal innervation disorder
tmkp-2026-04-21-edge-audit-batch-002-1822,codex-manual,2026-05-04,unsupported,bad,good,model_or_assay_context,Rous sarcoma virus promoter is an assay element not sarcoma disease evidence
tmkp-2026-04-21-edge-audit-batch-002-1823,codex-manual,2026-05-04,partially_supported,partial,good,association_study_context,ALDH2 rs671 is studied for association with ovarian cancer and alcohol exposure
tmkp-2026-04-21-edge-audit-batch-002-1824,codex-manual,2026-05-04,unsupported,bad,good,spectral_library_only,EGFR appears in a spectral library list not as sarcomatoid mesothelioma evidence
tmkp-2026-04-21-edge-audit-batch-002-1825,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_error|normalization_error,APP and ACS mean abdominal perfusion pressure and compartment syndrome not gene or acrocephalosyndactyly
tmkp-2026-04-21-edge-audit-batch-002-1826,codex-manual,2026-05-04,partially_supported,partial,good,locus_context,Deletion region includes GABRA5 near Angelman locus but causative evidence is not specific
tmkp-2026-04-21-edge-audit-batch-002-1827,codex-manual,2026-05-04,unsupported,bad,bad,wrong_subject|normalization_error,PD1 knockout EAE evidence is not SPATA2 support
tmkp-2026-04-21-edge-audit-batch-002-1828,codex-manual,2026-05-04,supported,good,good,,APOE e4 is associated with inflammatory arthritis
tmkp-2026-04-21-edge-audit-batch-002-1829,codex-manual,2026-05-04,supported,good,good,,CCL3 deficiency attenuates retinal degeneration in the evidence
tmkp-2026-04-21-edge-audit-batch-002-1830,codex-manual,2026-05-04,supported,partial,good,biomarker_context,RAMP2 hypermethylation is reported in lung tumors
tmkp-2026-04-21-edge-audit-batch-002-1831,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|amino_acid_mention,Trp residue mutations in retinoschisis are not TXNL1 evidence
tmkp-2026-04-21-edge-audit-batch-002-1832,codex-manual,2026-05-04,unsupported,bad,bad,chemical_vs_gene_error,Boc2 antagonist affects anxiety behavior but is not BOC gene evidence
tmkp-2026-04-21-edge-audit-batch-002-1833,codex-manual,2026-05-04,partially_supported,partial,good,family_complex_context|cell_line_context,AP1 activity is described in myeloma cells and only partially maps to JUN
tmkp-2026-04-21-edge-audit-batch-002-1834,codex-manual,2026-05-04,supported,good,good,,HSPB7 is described as a DCM candidate gene
tmkp-2026-04-21-edge-audit-batch-002-1835,codex-manual,2026-05-04,supported,good,good,,CCL2 has a described role in renal failure in PKD context
tmkp-2026-04-21-edge-audit-batch-002-1836,codex-manual,2026-05-04,supported,good,good,,DRP5 silencing inhibits osteosarcoma growth and supports the mapped gene
tmkp-2026-04-21-edge-audit-batch-002-1837,codex-manual,2026-05-04,supported,good,good,,CCR4 is directly implicated in multiple sclerosis context
tmkp-2026-04-21-edge-audit-batch-002-1838,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|wrong_subject,MLK7 AS1 lncRNA is not MAP3K13 and support is not clean CRC contribution
tmkp-2026-04-21-edge-audit-batch-002-1839,codex-manual,2026-05-04,partially_supported,partial,unclear,ambiguous_alias,AIP1 liver cancer stem cell evidence is relevant but alias mapping to PDCD6IP is uncertain
tmkp-2026-04-21-edge-audit-batch-002-1840,codex-manual,2026-05-04,supported,good,good,,BMP4 silencing induces colorectal polyps
tmkp-2026-04-21-edge-audit-batch-002-1841,codex-manual,2026-05-04,partially_supported,partial,good,treatment_response_context|biomarker_context,BACH2 changes in BCR ABL positive CML cells are treatment response evidence
tmkp-2026-04-21-edge-audit-batch-002-1842,codex-manual,2026-05-04,supported,partial,good,biomarker_context,PLAP profiles are reported in seminoma mixed tumor contexts
tmkp-2026-04-21-edge-audit-batch-002-1843,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_error|wrong_subject,WTS and Th1 cytokine context is not HAND1 or Wilson Turner syndrome evidence
tmkp-2026-04-21-edge-audit-batch-002-1844,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_error|non_biomedical_context,Spin and EBS refer to physics band structure terms not GTF2I or epidermolysis bullosa
tmkp-2026-04-21-edge-audit-batch-002-1845,codex-manual,2026-05-04,unsupported,bad,bad,wrong_subject|object_overgeneralized,TRAPS is TNF receptor associated disease not TNFSF13 contribution to generic genetic disease
