audit_id,manual_reviewer,manual_reviewed_at,manual_edge_support,manual_predicate_fit,manual_normalization_fit,manual_error_tags,manual_notes
tmkp-2026-04-21-edge-audit-batch-002-2001,codex-manual,2026-05-04,partially_supported,partial,good,background_or_uncertain_context,CDK6 is generally tied to malignancy while cervical cancer role is stated as less reported
tmkp-2026-04-21-edge-audit-batch-002-2002,codex-manual,2026-05-04,supported,partial,good,inflammation_link_context,SELENOS is suggested as a link between type 2 diabetes and inflammation
tmkp-2026-04-21-edge-audit-batch-002-2003,codex-manual,2026-05-04,unsupported,bad,bad,wrong_subject|short_mention_error,TM4SF4 tumor suppression evidence does not support SUGP1
tmkp-2026-04-21-edge-audit-batch-002-2004,codex-manual,2026-05-04,unsupported,bad,good,list_or_cross_product_context,EGLN3 pathway is linked to pheochromocytoma while RCC evidence concerns VHL and SDHB
tmkp-2026-04-21-edge-audit-batch-002-2005,codex-manual,2026-05-04,unsupported,bad,bad,wrong_subject,Transcription factor 2 refers to OLIG2 not HNF1B
tmkp-2026-04-21-edge-audit-batch-002-2006,codex-manual,2026-05-04,partially_supported,partial,good,treatment_response_context,RRM2 inhibition is associated with reduced endometrial carcinoma xenograft growth
tmkp-2026-04-21-edge-audit-batch-002-2007,codex-manual,2026-05-04,unsupported,bad,bad,wrong_subject|object_normalization_error,NRG1 hepatic steatosis context is not GDF15 or hepatoerythropoietic porphyria evidence
tmkp-2026-04-21-edge-audit-batch-002-2008,codex-manual,2026-05-04,supported,partial,good,generic_object,PPP1R11 is required for EMT invasion resistance and metastasis in CRC tumor models
tmkp-2026-04-21-edge-audit-batch-002-2009,codex-manual,2026-05-04,supported,partial,good,generic_object,GPC4 pathogenic variants cause Keipert syndrome under a generic syndrome object
tmkp-2026-04-21-edge-audit-batch-002-2010,codex-manual,2026-05-04,supported,partial,good,biomarker_context,Maspin altered expression is part of skin tumor molecular changes
tmkp-2026-04-21-edge-audit-batch-002-2011,codex-manual,2026-05-04,unsupported,bad,bad,chemical_vs_gene_error,PGF2 alpha is a prostaglandin drug exposure not PGF gene contribution to pulmonary edema
tmkp-2026-04-21-edge-audit-batch-002-2012,codex-manual,2026-05-04,partially_supported,partial,bad,family_mention_fanout,HSP90 expression is reported in plasma cell neoplasms but isoform HSP90AB1 is not specific
tmkp-2026-04-21-edge-audit-batch-002-2013,codex-manual,2026-05-04,supported,good,good,,CDH1 polymorphism is described as a hereditary prostate cancer susceptibility factor
tmkp-2026-04-21-edge-audit-batch-002-2014,codex-manual,2026-05-04,partially_supported,partial,bad,family_mention_fanout,VEGF loss causes microcephaly but VEGFC is not specifically supported
tmkp-2026-04-21-edge-audit-batch-002-2015,codex-manual,2026-05-04,unsupported,bad,bad,wrong_subject,Cyclin D1 hyperplasia evidence is not CCND2 support
tmkp-2026-04-21-edge-audit-batch-002-2016,codex-manual,2026-05-04,supported,partial,good,object_generalization,Connexin43 deficiency causes lymphatic disorders including lymphedema and chylothorax
tmkp-2026-04-21-edge-audit-batch-002-2017,codex-manual,2026-05-04,unsupported,bad,good,cooccurrence_only,Transferrin phenotypes are detected in a rodent strain with spontaneous neoplasms but no edge is supported
tmkp-2026-04-21-edge-audit-batch-002-2018,codex-manual,2026-05-04,unsupported,bad,bad,object_normalization_error,SIPA1 expression is tied to SLE kidney context but object normalization is EXCESS LMW DNA
