audit_id,manual_reviewer,manual_reviewed_at,manual_edge_support,manual_predicate_fit,manual_normalization_fit,manual_error_tags,manual_notes
tmkp-2026-04-21-edge-audit-batch-002-1001,codex-manual,2026-05-04,partially_supported,good,bad,normalization_error,Nicotinamide mononucleotide reversed TNF alpha decline but TNF was normalized to TNFSF12.
tmkp-2026-04-21-edge-audit-batch-002-1002,codex-manual,2026-05-04,supported,good,good,,Sevelamer carbonate decreased serum endothelin-1.
tmkp-2026-04-21-edge-audit-batch-002-1003,codex-manual,2026-05-04,supported,good,good,,Decitabine induced TCEAL7 expression.
tmkp-2026-04-21-edge-audit-batch-002-1004,codex-manual,2026-05-04,unsupported,bad,bad,residue_mention|normalization_error,Tyr was a phosphorylation residue and Hex was not HHEX.
tmkp-2026-04-21-edge-audit-batch-002-1005,codex-manual,2026-05-04,supported,good,good,,Raloxifene inhibited E2-induced Stra8 expression.
tmkp-2026-04-21-edge-audit-batch-002-1006,codex-manual,2026-05-04,supported,good,good,,Budesonide suppressed phospho-Smad3.
tmkp-2026-04-21-edge-audit-batch-002-1007,codex-manual,2026-05-04,unsupported,bad,bad,common_word_mention,Cascade was a pathway word not flufenoxuron.
tmkp-2026-04-21-edge-audit-batch-002-1008,codex-manual,2026-05-04,unsupported,bad,bad,cell_line_normalization,Calu6 was a cell line in an IC50 panel.
tmkp-2026-04-21-edge-audit-batch-002-1009,codex-manual,2026-05-04,partially_supported,good,partial,family_mention_fanout,Galantamine increased VEGF secretion but VEGFD specificity is uncertain.
tmkp-2026-04-21-edge-audit-batch-002-1010,codex-manual,2026-05-04,supported,good,good,,Hydrogen peroxide downregulated TNFRSF9.
tmkp-2026-04-21-edge-audit-batch-002-1011,codex-manual,2026-05-04,partially_supported,good,bad,normalization_error,Diclofenac induced Soc3 but Soc3 was normalized to UBXN11.
tmkp-2026-04-21-edge-audit-batch-002-1012,codex-manual,2026-05-04,supported,good,good,,EGCG reduced RANTES CCL5 production.
tmkp-2026-04-21-edge-audit-batch-002-1013,codex-manual,2026-05-04,supported,good,good,,DHA decreased Myh1 transcript level.
tmkp-2026-04-21-edge-audit-batch-002-1014,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_collision,FMN TD was not flavin mononucleotide treatment.
tmkp-2026-04-21-edge-audit-batch-002-1015,codex-manual,2026-05-04,unsupported,bad,bad,cell_line_normalization,CHL1 was a melanoma cell line rather than the affected gene.
tmkp-2026-04-21-edge-audit-batch-002-1016,codex-manual,2026-05-04,supported,good,good,,Icosabutate decreased LPCAT2 expression.
tmkp-2026-04-21-edge-audit-batch-002-1017,codex-manual,2026-05-04,unsupported,bad,good,binding_assay_context,Safinamide was compared with tau tracers and did not affect MAPT.
tmkp-2026-04-21-edge-audit-batch-002-1018,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_collision,HIS was a patient group abbreviation not histidine.
