audit_id,manual_reviewer,manual_reviewed_at,manual_edge_support,manual_predicate_fit,manual_normalization_fit,manual_error_tags,manual_notes
tmkp-2026-04-21-edge-audit-batch-002-1501,codex-manual,2026-05-04,unsupported,bad,good,wrong_subject_context,Azadirachta indica was used for vomiting not Glycyrrhiza glabra.
tmkp-2026-04-21-edge-audit-batch-002-1502,codex-manual,2026-05-04,supported,good,good,,Perindopril with indapamide reduced cognitive decline.
tmkp-2026-04-21-edge-audit-batch-002-1503,codex-manual,2026-05-04,unsupported,bad,good,adverse_or_risk_context,Visual loss was temporally associated with amodiaquine treatment.
tmkp-2026-04-21-edge-audit-batch-002-1504,codex-manual,2026-05-04,partially_supported,good,bad,normalization_error,Guanosine decreased disability but disability was normalized to confusion.
tmkp-2026-04-21-edge-audit-batch-002-1505,codex-manual,2026-05-04,partially_supported,partial,good,combination_treatment_context,DMSA and zinc treatment reduced neurological deterioration.
tmkp-2026-04-21-edge-audit-batch-002-1506,codex-manual,2026-05-04,supported,good,good,,Ginseng was described as helping with weight loss.
tmkp-2026-04-21-edge-audit-batch-002-1507,codex-manual,2026-05-04,partially_supported,partial,good,treatment_context,Methylprednisolone was given after worsening muscular weakness.
tmkp-2026-04-21-edge-audit-batch-002-1508,codex-manual,2026-05-04,supported,good,good,,Butyrate ameliorated cognitive deficits.
tmkp-2026-04-21-edge-audit-batch-002-1509,codex-manual,2026-05-04,supported,good,good,,Aliskiren suppressed hypertension and blood-pressure pathology.
tmkp-2026-04-21-edge-audit-batch-002-1510,codex-manual,2026-05-04,supported,good,good,,Lercanidipine was linked to reduced cognitive impairment risk.
tmkp-2026-04-21-edge-audit-batch-002-1511,codex-manual,2026-05-04,supported,good,good,,Mizoribine add-on reduced edema.
tmkp-2026-04-21-edge-audit-batch-002-1512,codex-manual,2026-05-04,supported,good,good,,Dolasetron prevents postoperative nausea and vomiting.
tmkp-2026-04-21-edge-audit-batch-002-1513,codex-manual,2026-05-04,supported,good,good,,Dilmapimod was evaluated for neuropathic pain.
tmkp-2026-04-21-edge-audit-batch-002-1514,codex-manual,2026-05-04,unsupported,bad,good,wrong_indication_context,Propranolol treated ataxia while absence seizures were treated with ethosuximide.
tmkp-2026-04-21-edge-audit-batch-002-1515,codex-manual,2026-05-04,supported,good,good,,Quinapril treatment regressed ventricular dilatation.
