audit_id,manual_reviewer,manual_reviewed_at,manual_edge_support,manual_predicate_fit,manual_normalization_fit,manual_error_tags,manual_notes
tmkp-2026-04-21-edge-audit-batch-002-2601,codex-manual,2026-05-04,supported,good,good,,NEUROG3 loss causes a disorder characterized by vomiting
tmkp-2026-04-21-edge-audit-batch-002-2602,codex-manual,2026-05-04,partially_supported,partial,bad,wrong_subject,TUBB5 mutations are associated with cognitive impairment but subject is TUBB4A
tmkp-2026-04-21-edge-audit-batch-002-2603,codex-manual,2026-05-04,supported,good,good,,Bmpr1a abnormal expression is linked to abnormal tongue morphology
tmkp-2026-04-21-edge-audit-batch-002-2604,codex-manual,2026-05-04,unsupported,bad,bad,chemical_or_treatment_context,MC2 treatment prevents edema and is not C2 gene contribution
tmkp-2026-04-21-edge-audit-batch-002-2605,codex-manual,2026-05-04,unsupported,bad,good,diagnostic_test_context,Glucagon is used in children with short stature but does not cause short stature
tmkp-2026-04-21-edge-audit-batch-002-2606,codex-manual,2026-05-04,supported,good,good,,Inhibition of gamma glutamylcysteine synthetase exacerbates edema after ischemia
tmkp-2026-04-21-edge-audit-batch-002-2607,codex-manual,2026-05-04,partially_supported,partial,good,cell_growth_context,c FOS reduction is associated with cell growth retardation after OCT4A knockout
tmkp-2026-04-21-edge-audit-batch-002-2608,codex-manual,2026-05-04,supported,partial,good,association_context,Adipsin is proposed as linked to early cognitive decline susceptibility
tmkp-2026-04-21-edge-audit-batch-002-2609,codex-manual,2026-05-04,supported,good,good,,FoxO1 deregulation contributes to abnormal metabolism in diabetes
tmkp-2026-04-21-edge-audit-batch-002-2610,codex-manual,2026-05-04,unsupported,bad,bad,wrong_subject|object_normalization_error,PrP in ulcerative colitis is not PRDX2 or oral ulcer support
tmkp-2026-04-21-edge-audit-batch-002-2611,codex-manual,2026-05-04,supported,good,good,,ARID1B mutations cause CSS with mild nail hypoplasia
