audit_id,manual_reviewer,manual_reviewed_at,manual_edge_support,manual_predicate_fit,manual_normalization_fit,manual_error_tags,manual_notes
tmkp-2026-04-21-edge-audit-batch-002-1101,codex-manual,2026-05-04,partially_supported,partial,bad,normalization_error,Surgery anesthesia altered Drp1 localization but Drp1 was normalized to CRMP1.
tmkp-2026-04-21-edge-audit-batch-002-1102,codex-manual,2026-05-04,supported,good,good,,BPA inhibited glutathione reductase activity.
tmkp-2026-04-21-edge-audit-batch-002-1103,codex-manual,2026-05-04,partially_supported,good,partial,derivative_context,Butylated ManNAc downregulated ST6GALNAC2 sialylation.
tmkp-2026-04-21-edge-audit-batch-002-1104,codex-manual,2026-05-04,partially_supported,good,bad,normalization_error,Arnica inhibited TNF alpha production but TNF was normalized to TNFSF12.
tmkp-2026-04-21-edge-audit-batch-002-1105,codex-manual,2026-05-04,partially_supported,good,bad,normalization_error,Gemcitabine increased MRP1 but MRP1 was normalized to CD9.
tmkp-2026-04-21-edge-audit-batch-002-1106,codex-manual,2026-05-04,supported,good,good,,Montelukast increased TIMP-2 expression.
tmkp-2026-04-21-edge-audit-batch-002-1107,codex-manual,2026-05-04,unsupported,bad,good,vehicle_context|weak_or_non_significant_effect,Saline was a control with non-significant PICK1 reduction.
tmkp-2026-04-21-edge-audit-batch-002-1108,codex-manual,2026-05-04,supported,good,good,,Rapamycin decreased ET-1 expression.
tmkp-2026-04-21-edge-audit-batch-002-1109,codex-manual,2026-05-04,partially_supported,good,bad,normalization_error,Estriol inhibited TNF alpha but TNF was normalized to EDA.
tmkp-2026-04-21-edge-audit-batch-002-1110,codex-manual,2026-05-04,partially_supported,good,bad,normalization_error,Pycnogenol reduced MIP-2 but MIP-2 was normalized to WDR26.
tmkp-2026-04-21-edge-audit-batch-002-1111,codex-manual,2026-05-04,partially_supported,good,partial,normalization_uncertain,Vitamin D3 compounds inhibited mTOR but the subject is vitamin D broad.
tmkp-2026-04-21-edge-audit-batch-002-1112,codex-manual,2026-05-04,supported,good,good,,Selinexor downregulated MMP1.
tmkp-2026-04-21-edge-audit-batch-002-1113,codex-manual,2026-05-04,unclear,unclear,good,abbreviation_ambiguous,Dex induced TASK-1 but the Dex identity is ambiguous.
tmkp-2026-04-21-edge-audit-batch-002-1114,codex-manual,2026-05-04,partially_supported,good,bad,normalization_error,Bortezomib induced HSPA1B but object normalization was incorrect.
tmkp-2026-04-21-edge-audit-batch-002-1115,codex-manual,2026-05-04,supported,good,good,,Low oxygen increased PD-ECGF protein.
tmkp-2026-04-21-edge-audit-batch-002-1116,codex-manual,2026-05-04,supported,good,good,,Capsaicin inhibited ANT2.
tmkp-2026-04-21-edge-audit-batch-002-1117,codex-manual,2026-05-04,partially_supported,good,bad,normalization_error,Caffeine induced Sonic hedgehog but object was IHH.
tmkp-2026-04-21-edge-audit-batch-002-1118,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error,Myc was a transcription factor and THAP11 downregulated c-Myc.
tmkp-2026-04-21-edge-audit-batch-002-1119,codex-manual,2026-05-04,partially_supported,partial,bad,combination_treatment_context|normalization_error,Quinupristin dalfopristin altered TNF activity but TNF was normalized to TNFSF12.
tmkp-2026-04-21-edge-audit-batch-002-1120,codex-manual,2026-05-04,supported,good,good,,Serotonin stimulated APLP2 ectodomain release.
tmkp-2026-04-21-edge-audit-batch-002-1121,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_collision,MDA5 was a gene and not tenamfetamine.
tmkp-2026-04-21-edge-audit-batch-002-1122,codex-manual,2026-05-04,partially_supported,partial,partial,family_mention_fanout,Glutathione counteracted calcineurin degradation in oxidative signaling.
tmkp-2026-04-21-edge-audit-batch-002-1123,codex-manual,2026-05-04,partially_supported,good,partial,normalization_uncertain|family_mention_fanout,Ginsenoside Re lowered VEGF but subject and VEGFD mapping are uncertain.
tmkp-2026-04-21-edge-audit-batch-002-1124,codex-manual,2026-05-04,unsupported,bad,bad,subject_object_swap,Human defensins inhibited yeast growth rather than yeast affecting HNP-3.
tmkp-2026-04-21-edge-audit-batch-002-1125,codex-manual,2026-05-04,supported,good,good,,Fluvastatin induced IL-18 production.
tmkp-2026-04-21-edge-audit-batch-002-1126,codex-manual,2026-05-04,partially_supported,good,bad,normalization_error,Curcumin reduced DMT1 expression but DMT1 was normalized to DMRT1.
tmkp-2026-04-21-edge-audit-batch-002-1127,codex-manual,2026-05-04,supported,good,good,,PEG improved levels of mutant MRP1.
tmkp-2026-04-21-edge-audit-batch-002-1128,codex-manual,2026-05-04,partially_supported,partial,good,extract_context,Celery extract was less potent but included in caspase activation comparisons.
tmkp-2026-04-21-edge-audit-batch-002-1129,codex-manual,2026-05-04,supported,good,good,,Sulforaphane reduced tau and phosphorylated tau protein.
tmkp-2026-04-21-edge-audit-batch-002-1130,codex-manual,2026-05-04,supported,good,good,,Paclitaxel decreased Mis12 level.
tmkp-2026-04-21-edge-audit-batch-002-1131,codex-manual,2026-05-04,supported,good,good,,DFO changed HAT1 expression over time.
tmkp-2026-04-21-edge-audit-batch-002-1132,codex-manual,2026-05-04,partially_supported,partial,good,genotype_context,Urethane-treated STAT3 knockout cells had decreased CXCR4.
tmkp-2026-04-21-edge-audit-batch-002-1133,codex-manual,2026-05-04,partially_supported,good,bad,normalization_error,Butyrate increased mBD-1 but mBD-1 was normalized to DPEP1.
tmkp-2026-04-21-edge-audit-batch-002-1134,codex-manual,2026-05-04,unsupported,bad,good,object_role_error,Metformin inhibited Shh-induced phenotypes rather than Shh itself.
tmkp-2026-04-21-edge-audit-batch-002-1135,codex-manual,2026-05-04,supported,good,good,,Genistein promoted cathepsin-D transcription.
tmkp-2026-04-21-edge-audit-batch-002-1136,codex-manual,2026-05-04,supported,good,good,,Actinomycin D caused SRSF5 cytoplasmic accumulation.
tmkp-2026-04-21-edge-audit-batch-002-1137,codex-manual,2026-05-04,supported,good,good,,IGF-II stimulation increased DDR1 interaction with Pyk2.
tmkp-2026-04-21-edge-audit-batch-002-1138,codex-manual,2026-05-04,supported,good,good,,Huperzine A restored TrkA levels.
tmkp-2026-04-21-edge-audit-batch-002-1139,codex-manual,2026-05-04,partially_supported,good,bad,normalization_error,DAPT affected Cdk2 expression but DAPT was normalized to the wrong chemical.
tmkp-2026-04-21-edge-audit-batch-002-1140,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error,Tyrosine aminotransferase and HNF1 were gene list items not this edge.
tmkp-2026-04-21-edge-audit-batch-002-1141,codex-manual,2026-05-04,supported,good,good,,Retinoic acid induced kalirin isoforms.
tmkp-2026-04-21-edge-audit-batch-002-1142,codex-manual,2026-05-04,supported,good,good,,Ginseng treatment lowered HSPA1A expression.
tmkp-2026-04-21-edge-audit-batch-002-1143,codex-manual,2026-05-04,supported,good,good,,Empagliflozin lowered caspase-8 cleavage.
tmkp-2026-04-21-edge-audit-batch-002-1144,codex-manual,2026-05-04,partially_supported,partial,good,placebo_context,Isoprinosine group beta 2-microglobulin increased but placebo also increased.
tmkp-2026-04-21-edge-audit-batch-002-1145,codex-manual,2026-05-04,unsupported,bad,bad,cell_line_context,AU+ was part of a cell line label not gold.
tmkp-2026-04-21-edge-audit-batch-002-1146,codex-manual,2026-05-04,supported,good,good,,TMP treatment activated HSF1.
tmkp-2026-04-21-edge-audit-batch-002-1147,codex-manual,2026-05-04,partially_supported,partial,partial,injury_model_context,Neomycin injury preceded Hedgehog overactivation.
tmkp-2026-04-21-edge-audit-batch-002-1148,codex-manual,2026-05-04,partially_supported,good,bad,normalization_error,Methylprednisolone upregulated PMP22 but PMP22 was normalized to PXMP2.
tmkp-2026-04-21-edge-audit-batch-002-1149,codex-manual,2026-05-04,unsupported,bad,bad,subject_object_swap,Thrombomodulin activates fibrinolysis inhibitor rather than the reverse.
tmkp-2026-04-21-edge-audit-batch-002-1150,codex-manual,2026-05-04,partially_supported,good,bad,normalization_error,Rosuvastatin increased LpA-I concentrations but LpA-I was not LPA.
tmkp-2026-04-21-edge-audit-batch-002-1151,codex-manual,2026-05-04,supported,good,good,,Dexamethasone induced RP-8 transcription during apoptosis.
tmkp-2026-04-21-edge-audit-batch-002-1152,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error,PAP appears to be pressure context not REG3A.
tmkp-2026-04-21-edge-audit-batch-002-1153,codex-manual,2026-05-04,supported,good,good,,Parthenolide abrogated NTG-induced TIMP-1 reduction.
tmkp-2026-04-21-edge-audit-batch-002-1154,codex-manual,2026-05-04,supported,good,good,,Doxorubicin downregulated CD10 expression.
tmkp-2026-04-21-edge-audit-batch-002-1155,codex-manual,2026-05-04,partially_supported,good,bad,normalization_error,Latrunculin B activated Slt2 but Slt was normalized to MCHR2.
tmkp-2026-04-21-edge-audit-batch-002-1156,codex-manual,2026-05-04,unsupported,bad,good,subject_object_swap,HSulf-1 altered palbociclib-induced cyclin D1 accumulation.
