audit_id,manual_reviewer,manual_reviewed_at,manual_edge_support,manual_predicate_fit,manual_normalization_fit,manual_error_tags,manual_notes
tmkp-2026-04-21-edge-audit-batch-002-2901,codex-manual,2026-05-04,supported,good,good,,L-NAME enhanced MYPT-1 phosphorylation
tmkp-2026-04-21-edge-audit-batch-002-2902,codex-manual,2026-05-04,partially_supported,partial,good,indirect_mechanism,Protamine sulfate injury increased nephrin interaction with lamellipodin
tmkp-2026-04-21-edge-audit-batch-002-2903,codex-manual,2026-05-04,unsupported,bad,bad,subject_string_false_positive,Same is ordinary text and SPK04 is not ademetionine
tmkp-2026-04-21-edge-audit-batch-002-2904,codex-manual,2026-05-04,partially_supported,good,bad,object_normalization_error,Thrombin affects ARP2 complex but not ANGPTL2
tmkp-2026-04-21-edge-audit-batch-002-2905,codex-manual,2026-05-04,unsupported,bad,bad,species_context,Rabbit is a source species while GSNAP affects NHE3
tmkp-2026-04-21-edge-audit-batch-002-2906,codex-manual,2026-05-04,supported,good,good,,Alemtuzumab increased Foxp3 positive T cell frequency
tmkp-2026-04-21-edge-audit-batch-002-2907,codex-manual,2026-05-04,partially_supported,partial,good,combination_context,BMP2 with ATRA inhibited Acp5 expression
tmkp-2026-04-21-edge-audit-batch-002-2908,codex-manual,2026-05-04,unsupported,bad,bad,object_abbreviation_false_positive,ARC is an ACR response criterion not the ARC gene
tmkp-2026-04-21-edge-audit-batch-002-2909,codex-manual,2026-05-04,unsupported,bad,bad,object_normalization_error,Bleomycin context concerns APE1 interaction not RPLP0
tmkp-2026-04-21-edge-audit-batch-002-2910,codex-manual,2026-05-04,partially_supported,good,bad,object_family_normalization_error,NPY increased PPARgamma markers not PPARD specifically
tmkp-2026-04-21-edge-audit-batch-002-2911,codex-manual,2026-05-04,supported,good,good,,hCG decreased TLR4 in corpus luteum
tmkp-2026-04-21-edge-audit-batch-002-2912,codex-manual,2026-05-04,unsupported,bad,good,direction_error,HCII inhibits thrombin rather than thrombin causing HCII
tmkp-2026-04-21-edge-audit-batch-002-2913,codex-manual,2026-05-04,partially_supported,good,bad,object_normalization_error,G-CSF stimulates Raf-1 activation not BRAF
tmkp-2026-04-21-edge-audit-batch-002-2914,codex-manual,2026-05-04,partially_supported,good,bad,object_normalization_error,Interferon gamma inhibits AMAC-1 expression but AMAC-1 is misnormalized
tmkp-2026-04-21-edge-audit-batch-002-2915,codex-manual,2026-05-04,unsupported,bad,bad,subject_string_false_positive,Same is ordinary timing text not ademetionine
tmkp-2026-04-21-edge-audit-batch-002-2916,codex-manual,2026-05-04,unsupported,bad,bad,subject_string_false_positive,Same is ordinary text in RMD1 context not ademetionine
tmkp-2026-04-21-edge-audit-batch-002-2917,codex-manual,2026-05-04,unsupported,bad,bad,direction_error,CAP7 peptides block prothrombin conversion to thrombin
tmkp-2026-04-21-edge-audit-batch-002-2918,codex-manual,2026-05-04,supported,good,good,animal_model,Ulinastatin increased proliferative activity of CD4 T lymphocytes
tmkp-2026-04-21-edge-audit-batch-002-2919,codex-manual,2026-05-04,supported,good,partial,object_family_normalization_partial,Leptin upregulates phospholipase A2 activity and protein levels
tmkp-2026-04-21-edge-audit-batch-002-2920,codex-manual,2026-05-04,supported,good,good,,L-Phenylalanine activates GPR142
tmkp-2026-04-21-edge-audit-batch-002-2921,codex-manual,2026-05-04,unsupported,bad,bad,subject_string_false_positive,Same is ordinary spheroid context not ademetionine
tmkp-2026-04-21-edge-audit-batch-002-2922,codex-manual,2026-05-04,unsupported,bad,bad,direction_error|object_normalization_error,Ang II signaling affects calmodulin kinase rather than calmodulin causing AGT
tmkp-2026-04-21-edge-audit-batch-002-2923,codex-manual,2026-05-04,unsupported,bad,bad,subject_string_false_positive,Same is ordinary phrase and 4-phenylbutyrate affects Pex19
tmkp-2026-04-21-edge-audit-batch-002-2924,codex-manual,2026-05-04,supported,good,good,,Baminercept therapy decreased CCL19
tmkp-2026-04-21-edge-audit-batch-002-2925,codex-manual,2026-05-04,unsupported,bad,bad,subject_abbreviation_false_positive,Val12 is an HRAS mutation not valine exposure
tmkp-2026-04-21-edge-audit-batch-002-2926,codex-manual,2026-05-04,partially_supported,good,bad,object_normalization_error,Botulinum toxin reduced TNF-alpha expression not TNFSF13B
tmkp-2026-04-21-edge-audit-batch-002-2927,codex-manual,2026-05-04,unsupported,bad,bad,subject_abbreviation_false_positive|object_normalization_error,MET-1 is not methionine and MIP-1 is not ZNF667
tmkp-2026-04-21-edge-audit-batch-002-2928,codex-manual,2026-05-04,supported,good,good,,IL-10-mediated inhibition of Fut2 expression is stated
tmkp-2026-04-21-edge-audit-batch-002-2929,codex-manual,2026-05-04,unsupported,bad,good,carrier_context,BRCA1 is mutation-carrier context not a denosumab target
tmkp-2026-04-21-edge-audit-batch-002-2930,codex-manual,2026-05-04,unsupported,bad,bad,subject_string_false_positive,Same is ordinary transcriptional-signature text not ademetionine
tmkp-2026-04-21-edge-audit-batch-002-2931,codex-manual,2026-05-04,supported,good,good,,Fibrinogen downregulated IFNAR1 expression and signaling
tmkp-2026-04-21-edge-audit-batch-002-2932,codex-manual,2026-05-04,unsupported,bad,good,direction_error,Fibronectin and SIP1 are co-observed EMT genes not causal subject-object pair
tmkp-2026-04-21-edge-audit-batch-002-2933,codex-manual,2026-05-04,unsupported,bad,bad,direction_error|object_normalization_error,PACAP activates tPA and related genes rather than tPA causing PACAP
tmkp-2026-04-21-edge-audit-batch-002-2934,codex-manual,2026-05-04,unsupported,bad,bad,subject_string_false_positive,Same is regional text not ademetionine
tmkp-2026-04-21-edge-audit-batch-002-2935,codex-manual,2026-05-04,supported,good,good,,Phe treatment downexpressed glutamine synthetase transcripts
tmkp-2026-04-21-edge-audit-batch-002-2936,codex-manual,2026-05-04,unsupported,bad,bad,subject_abbreviation_false_positive|direction_error,PCA is procoagulant activity context and annexin V is inhibitory
tmkp-2026-04-21-edge-audit-batch-002-2937,codex-manual,2026-05-04,unsupported,bad,bad,subject_string_false_positive,Same is ordinary timing text not ademetionine
tmkp-2026-04-21-edge-audit-batch-002-2938,codex-manual,2026-05-04,unsupported,bad,bad,subject_normalization_error|direction_error,TPA is phorbol ester context and annexin A6 inhibits its signaling
tmkp-2026-04-21-edge-audit-batch-002-2939,codex-manual,2026-05-04,unsupported,bad,bad,object_normalization_error,Cyclosporine blocks calcineurin in SEC2 activation but SEC2 is not FUT2
tmkp-2026-04-21-edge-audit-batch-002-2940,codex-manual,2026-05-04,supported,good,good,,Erythropoietin upregulates KDR Flk-1 expression
tmkp-2026-04-21-edge-audit-batch-002-2941,codex-manual,2026-05-04,unsupported,bad,bad,context_error|object_normalization_error,CD36 knockdown affected CD36 in bleomycin-treated cells
