audit_id,manual_reviewer,manual_reviewed_at,manual_edge_support,manual_predicate_fit,manual_normalization_fit,manual_error_tags,manual_notes
tmkp-2026-04-21-edge-audit-batch-002-1701,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|treatment_context,TNF carried by nanoparticles reduced pancreatic tumor burden.
tmkp-2026-04-21-edge-audit-batch-002-1702,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_collision,LAP was left atrial pressure not CEBPB.
tmkp-2026-04-21-edge-audit-batch-002-1703,codex-manual,2026-05-04,supported,good,good,,Del1 downregulation was studied for inhibiting colon cancer tumor growth.
tmkp-2026-04-21-edge-audit-batch-002-1704,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error,Small referred to small cell carcinoma not spinal muscular atrophy.
tmkp-2026-04-21-edge-audit-batch-002-1705,codex-manual,2026-05-04,unsupported,bad,good,model_organism_context,SCID mice were the model and vimentin was a metastasis marker.
tmkp-2026-04-21-edge-audit-batch-002-1706,codex-manual,2026-05-04,supported,good,good,,ARID1A mutations occur in ovarian endometrioid carcinoma.
tmkp-2026-04-21-edge-audit-batch-002-1707,codex-manual,2026-05-04,supported,good,good,,PREX1 drives dissemination of ER positive breast cancer cells.
tmkp-2026-04-21-edge-audit-batch-002-1708,codex-manual,2026-05-04,partially_supported,partial,good,biomarker_or_expression_context,E-selectin expression was increased in COPD patients.
tmkp-2026-04-21-edge-audit-batch-002-1709,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error,Early tumor recurrence was normalized to ear neoplasm.
tmkp-2026-04-21-edge-audit-batch-002-1710,codex-manual,2026-05-04,unsupported,bad,good,wrong_gene_context,ATP2C1 causes Hailey-Hailey disease not ATP2A1.
tmkp-2026-04-21-edge-audit-batch-002-1711,codex-manual,2026-05-04,unsupported,bad,partial,disease_feature_context,Iron-deficiency anemia was an HHT feature rather than caused by VEGF.
tmkp-2026-04-21-edge-audit-batch-002-1712,codex-manual,2026-05-04,partially_supported,partial,good,biomarker_or_expression_context,TASK3 is expressed in glioma cells and specimens.
tmkp-2026-04-21-edge-audit-batch-002-1713,codex-manual,2026-05-04,partially_supported,partial,good,cell_line_context,IL-8 was secreted by stomach adenocarcinoma cells.
tmkp-2026-04-21-edge-audit-batch-002-1714,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error,APC2 was mutated in Sotos syndrome not ANAPC2.
tmkp-2026-04-21-edge-audit-batch-002-1715,codex-manual,2026-05-04,supported,good,good,,ADAMTS4 may function in cartilage injury in osteoarthritis.
tmkp-2026-04-21-edge-audit-batch-002-1716,codex-manual,2026-05-04,partially_supported,partial,good,therapeutic_target_context,VDAC1 was described as a therapeutic target for neurodegenerative disease.
tmkp-2026-04-21-edge-audit-batch-002-1717,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error,Ser Thr kinase mention was MNK1 not SIGLEC1.
tmkp-2026-04-21-edge-audit-batch-002-1718,codex-manual,2026-05-04,supported,good,good,,CAND1 was increased in non-small cell lung cancer tissues.
tmkp-2026-04-21-edge-audit-batch-002-1719,codex-manual,2026-05-04,unsupported,bad,good,protective_context,RP105 produced favorable outcomes in cardiovascular disorders.
tmkp-2026-04-21-edge-audit-batch-002-1720,codex-manual,2026-05-04,unsupported,bad,good,wrong_disease_context,Congenital adrenal hyperplasia was caused by hydroxylase genes not NR3C2.
tmkp-2026-04-21-edge-audit-batch-002-1721,codex-manual,2026-05-04,unsupported,bad,good,negation_or_hedging,No NRAS mutations were found in chronic lymphocytic leukemia.
tmkp-2026-04-21-edge-audit-batch-002-1722,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_collision,LAP was a compound target not CEBPB.
tmkp-2026-04-21-edge-audit-batch-002-1723,codex-manual,2026-05-04,unsupported,bad,bad,cell_line_normalization,HOS referred to cells not Holt-Oram syndrome.
tmkp-2026-04-21-edge-audit-batch-002-1724,codex-manual,2026-05-04,supported,good,good,,GATA4 and GATA5 were studied as colorectal cancer tumor suppressors.
tmkp-2026-04-21-edge-audit-batch-002-1725,codex-manual,2026-05-04,partially_supported,good,partial,normalization_uncertain,IL-21 promotes myeloma cell growth.
tmkp-2026-04-21-edge-audit-batch-002-1726,codex-manual,2026-05-04,unsupported,bad,bad,cell_line_normalization,MSG1 was a multiple myeloma cell line not UNC50.
tmkp-2026-04-21-edge-audit-batch-002-1727,codex-manual,2026-05-04,supported,good,good,,ZNRD1 was overexpressed in MDR leukemia cells.
tmkp-2026-04-21-edge-audit-batch-002-1728,codex-manual,2026-05-04,unsupported,bad,good,negation_or_hedging,GPx1 roles were described with the exception of pancreatic cancer.
tmkp-2026-04-21-edge-audit-batch-002-1729,codex-manual,2026-05-04,partially_supported,partial,good,pathway_context,SLCO1B1 transporter biology was discussed in gallstone disease context.
tmkp-2026-04-21-edge-audit-batch-002-1730,codex-manual,2026-05-04,supported,good,good,,GCPII variant was studied for cardiovascular disease risk.
tmkp-2026-04-21-edge-audit-batch-002-1731,codex-manual,2026-05-04,supported,good,good,,CEACAM3 deficiency may increase infectious disease susceptibility.
tmkp-2026-04-21-edge-audit-batch-002-1732,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error,AT-1 was SLC33A1 not AGTR1.
tmkp-2026-04-21-edge-audit-batch-002-1733,codex-manual,2026-05-04,supported,good,good,,CFDP1 locus was a coronary artery disease risk determinant.
tmkp-2026-04-21-edge-audit-batch-002-1734,codex-manual,2026-05-04,supported,good,good,,PDK3 targeting inhibited gastric cancer growth.
tmkp-2026-04-21-edge-audit-batch-002-1735,codex-manual,2026-05-04,supported,good,good,,Cyclin C was frequently deleted in acute lymphoblastic leukemias.
tmkp-2026-04-21-edge-audit-batch-002-1736,codex-manual,2026-05-04,supported,good,good,,GLIPR1 was differentially expressed in Wilms tumor.
tmkp-2026-04-21-edge-audit-batch-002-1737,codex-manual,2026-05-04,partially_supported,partial,good,biomarker_or_expression_context,SFRP3 distribution was studied in choriocarcinoma.
tmkp-2026-04-21-edge-audit-batch-002-1738,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error,PAC1R signaling was implicated in migraine not DUSP2.
tmkp-2026-04-21-edge-audit-batch-002-1739,codex-manual,2026-05-04,supported,good,good,,SHP-1 contributes to diabetic nephropathy.
tmkp-2026-04-21-edge-audit-batch-002-1740,codex-manual,2026-05-04,supported,good,good,,APOE epsilon4 increases risk of memory impairment.
tmkp-2026-04-21-edge-audit-batch-002-1741,codex-manual,2026-05-04,supported,good,good,,RhoA signaling was implicated in cervical carcinoma.
tmkp-2026-04-21-edge-audit-batch-002-1742,codex-manual,2026-05-04,supported,good,good,,PTPN14 was downregulated in cholangiocarcinoma.
tmkp-2026-04-21-edge-audit-batch-002-1743,codex-manual,2026-05-04,supported,good,good,generic_object,GLUT5 is overexpressed in tumor cells.
tmkp-2026-04-21-edge-audit-batch-002-1744,codex-manual,2026-05-04,supported,good,good,,SMAP1 is frequently mutated in MSI colorectal cancers.
tmkp-2026-04-21-edge-audit-batch-002-1745,codex-manual,2026-05-04,partially_supported,partial,good,biomarker_or_expression_context,Smad2 degradation and ubiquitination increased in nephritis.
tmkp-2026-04-21-edge-audit-batch-002-1746,codex-manual,2026-05-04,supported,good,good,,RNF41 loss has been reported in breast cancer.
tmkp-2026-04-21-edge-audit-batch-002-1747,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error,mTOR inhibitor treatment context was normalized to RORC.
tmkp-2026-04-21-edge-audit-batch-002-1748,codex-manual,2026-05-04,unsupported,bad,bad,wrong_object_context,CCR4-NOT affected HIV replication not urticaria.
tmkp-2026-04-21-edge-audit-batch-002-1749,codex-manual,2026-05-04,supported,good,good,generic_object,RSK4 was described as a tumor suppressor.
tmkp-2026-04-21-edge-audit-batch-002-1750,codex-manual,2026-05-04,unsupported,bad,good,treatment_context,Interferon alpha-2b treated chronic hepatitis C.
tmkp-2026-04-21-edge-audit-batch-002-1751,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error,D2 was cyclin D2 not DRD2.
tmkp-2026-04-21-edge-audit-batch-002-1752,codex-manual,2026-05-04,supported,good,good,generic_object,Rab-coupling protein increased cancer invasiveness.
tmkp-2026-04-21-edge-audit-batch-002-1753,codex-manual,2026-05-04,supported,good,good,generic_object,WFDC1 was downregulated in various cancers.
tmkp-2026-04-21-edge-audit-batch-002-1754,codex-manual,2026-05-04,supported,good,good,,CLDN11 is epigenetically inactivated in melanoma.
tmkp-2026-04-21-edge-audit-batch-002-1755,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error,FBP1 deficiency causes hypoglycemia not FOLR1.
tmkp-2026-04-21-edge-audit-batch-002-1756,codex-manual,2026-05-04,partially_supported,partial,good,cell_line_context,Crf expression was studied in neuroblastoma cell lines.
tmkp-2026-04-21-edge-audit-batch-002-1757,codex-manual,2026-05-04,unclear,unclear,partial,pathway_context,Hedgehog pathway involvement in colon cancer was stated as unclear.
tmkp-2026-04-21-edge-audit-batch-002-1758,codex-manual,2026-05-04,unsupported,bad,bad,cell_line_normalization,MUG-Myx1 was a myxofibrosarcoma cell line.
tmkp-2026-04-21-edge-audit-batch-002-1759,codex-manual,2026-05-04,unsupported,bad,good,negation_or_hedging,Cleft lip family was not linked to PAX3.
tmkp-2026-04-21-edge-audit-batch-002-1760,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_collision,RCC meant renal cell carcinoma and TNF was not TNFSF18.
tmkp-2026-04-21-edge-audit-batch-002-1761,codex-manual,2026-05-04,supported,good,good,,PBX1 was overexpressed in renal clear cell carcinoma.
tmkp-2026-04-21-edge-audit-batch-002-1762,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_collision,SRS meant stereotactic radiosurgery.
