audit_id,manual_reviewer,manual_reviewed_at,manual_edge_support,manual_predicate_fit,manual_normalization_fit,manual_error_tags,manual_notes
tmkp-2026-04-21-edge-audit-batch-002-1301,codex-manual,2026-05-04,supported,good,good,,Warfarin side effects included epistaxis.
tmkp-2026-04-21-edge-audit-batch-002-1302,codex-manual,2026-05-04,unsupported,bad,good,protective_context,Folate supplementation decreased limb abnormalities.
tmkp-2026-04-21-edge-audit-batch-002-1303,codex-manual,2026-05-04,supported,good,good,,EGCG has hypolipidemic activity.
tmkp-2026-04-21-edge-audit-batch-002-1304,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_collision,SCP was a patient group abbreviation not sulfachlorpyridazine.
tmkp-2026-04-21-edge-audit-batch-002-1305,codex-manual,2026-05-04,supported,good,good,,Phenylacetic acid induces vomiting.
tmkp-2026-04-21-edge-audit-batch-002-1306,codex-manual,2026-05-04,unsupported,bad,good,wrong_object_context,Uric acid causes hyperuricemia while potassium causes hyperkalemia.
tmkp-2026-04-21-edge-audit-batch-002-1307,codex-manual,2026-05-04,unsupported,bad,good,treatment_context,Serine treatment improved spasticity.
tmkp-2026-04-21-edge-audit-batch-002-1308,codex-manual,2026-05-04,supported,good,good,,Guanfacine adverse effects included sleep disturbance.
tmkp-2026-04-21-edge-audit-batch-002-1309,codex-manual,2026-05-04,supported,good,good,,Colchicine side effects include nausea and vomiting.
tmkp-2026-04-21-edge-audit-batch-002-1310,codex-manual,2026-05-04,supported,good,good,,Valproate exposure was associated with micrognathia.
tmkp-2026-04-21-edge-audit-batch-002-1311,codex-manual,2026-05-04,supported,good,good,,KCl bolus caused transient hyperkalemia.
tmkp-2026-04-21-edge-audit-batch-002-1312,codex-manual,2026-05-04,supported,good,good,,Brain iron accumulation leads to spasticity.
tmkp-2026-04-21-edge-audit-batch-002-1313,codex-manual,2026-05-04,supported,good,good,,Phenol-treated face showed edema.
tmkp-2026-04-21-edge-audit-batch-002-1314,codex-manual,2026-05-04,supported,good,good,,Nitrous oxide was associated with generalized seizures.
tmkp-2026-04-21-edge-audit-batch-002-1315,codex-manual,2026-05-04,supported,good,good,,Cisplatin-induced neuropathy includes pain.
tmkp-2026-04-21-edge-audit-batch-002-1316,codex-manual,2026-05-04,supported,good,good,,Cysteamine adverse events include vomiting.
tmkp-2026-04-21-edge-audit-batch-002-1317,codex-manual,2026-05-04,partially_supported,partial,good,confounded_context,Gemcitabine combination therapy occurred in a patient with abdominal pain.
tmkp-2026-04-21-edge-audit-batch-002-1318,codex-manual,2026-05-04,supported,good,good,,Captopril patients developed erythematous eruption.
tmkp-2026-04-21-edge-audit-batch-002-1319,codex-manual,2026-05-04,supported,good,good,comparator_context,Midazolam had higher sleep disturbance than melatonin.
tmkp-2026-04-21-edge-audit-batch-002-1320,codex-manual,2026-05-04,unsupported,bad,good,withdrawal_context,Seizure occurred after magnesium was stopped.
tmkp-2026-04-21-edge-audit-batch-002-1321,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_collision,ASC was a disease abbreviation not N-acetylsulfanilyl chloride.
tmkp-2026-04-21-edge-audit-batch-002-1322,codex-manual,2026-05-04,supported,good,good,,ZD6126 side effects included vomiting.
tmkp-2026-04-21-edge-audit-batch-002-1323,codex-manual,2026-05-04,supported,good,good,,Vincristine-induced hyponatremia resulted in coma.
tmkp-2026-04-21-edge-audit-batch-002-1324,codex-manual,2026-05-04,unsupported,bad,good,inverse_context,Lack of vitamin B12 predisposes to failure to thrive.
