audit_id,manual_reviewer,manual_reviewed_at,manual_edge_support,manual_predicate_fit,manual_normalization_fit,manual_error_tags,manual_notes
tmkp-2026-04-21-edge-audit-batch-001-0026,codex-manual,2026-05-04,partially_supported,good,partial,generic_subject,Text says goiter depends on female sexual hormones but subject is very broad hormone.
tmkp-2026-04-21-edge-audit-batch-001-0027,codex-manual,2026-05-04,unsupported,bad,partial,model_or_assay_only|predicate_overbroad,Calcium ionophore stimulated rat basophilic leukemia cells but is not asserted to contribute to leukemia.
tmkp-2026-04-21-edge-audit-batch-001-0028,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|predicate_overbroad,Methicillin-sensitive describes Staphylococcus aureus sepsis and not exposure to meticillin.
tmkp-2026-04-21-edge-audit-batch-001-0029,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_collision|normalization_error,MAD means maximum acceptable dose and not mandibuloacral dysplasia.
tmkp-2026-04-21-edge-audit-batch-001-0030,codex-manual,2026-05-04,unclear,unclear,good,cohort_or_exposure_only,Text only states the study sought to evaluate digoxin use and colorectal cancer risk.
tmkp-2026-04-21-edge-audit-batch-001-0031,codex-manual,2026-05-04,unsupported,partial,bad,normalization_error|generic_object,Text supports malignant neoplasm progression as an adverse event but not childhood malignant neoplasm.
tmkp-2026-04-21-edge-audit-batch-001-0032,codex-manual,2026-05-04,partially_supported,partial,good,cohort_or_exposure_only|negation_or_hedging,Text reports an observed association needing further evaluation.
tmkp-2026-04-21-edge-audit-batch-001-0033,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_collision|negation_or_hedging,BMD means bone mineral density and it did not change after treatment.
tmkp-2026-04-21-edge-audit-batch-001-0034,codex-manual,2026-05-04,unsupported,bad,good,model_or_assay_only|inverse_or_protective,Nicergoline was evaluated in a canine thrombosis model and the text does not assert it causes thrombosis.
tmkp-2026-04-21-edge-audit-batch-001-0035,codex-manual,2026-05-04,partially_supported,good,good,model_or_assay_only,Diethyldithiocarbamate induced gastric ulcers in rats so the model context limits the edge.
