audit_id,manual_reviewer,manual_reviewed_at,manual_edge_support,manual_predicate_fit,manual_normalization_fit,manual_error_tags,manual_notes
tmkp-2026-04-21-edge-audit-batch-001-1751,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error,Gal is part of hST3Gal I and does not support GAL
tmkp-2026-04-21-edge-audit-batch-001-1752,codex-manual,2026-05-04,partially_supported,partial,good,biomarker_or_expression_only,FGF-2 serum levels were higher in cirrhosis patients
tmkp-2026-04-21-edge-audit-batch-001-1753,codex-manual,2026-05-04,supported,good,good,mechanism_context,Wnt5a-Ror2 signaling was associated with EMT during renal fibrosis
tmkp-2026-04-21-edge-audit-batch-001-1754,codex-manual,2026-05-04,supported,good,good,genetic_association,VCAM1 polymorphism relationship with chronic periodontitis was investigated
tmkp-2026-04-21-edge-audit-batch-001-1755,codex-manual,2026-05-04,supported,good,good,model_or_assay_context,lung carcinoma tumors grew less in Gfi1 null mice
tmkp-2026-04-21-edge-audit-batch-001-1756,codex-manual,2026-05-04,supported,good,good,genetic_model_context,neuropsin loss predisposes to seizure activity
tmkp-2026-04-21-edge-audit-batch-001-1757,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|wrong_gene,MDR1 adenoma expression was normalized to DR1
tmkp-2026-04-21-edge-audit-batch-001-1758,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|wrong_gene,Six1 promotes pancreatic cancer cells but subject is SIX2
tmkp-2026-04-21-edge-audit-batch-001-1759,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_collision|object_mismatch,PMDS appears to be Phelan-McDermid context not persistent Mullerian duct syndrome
tmkp-2026-04-21-edge-audit-batch-001-1760,codex-manual,2026-05-04,unsupported,bad,bad,family_mention_fanout|normalization_error,TNF expression in cervical carcinoma does not support TNFSF13B
tmkp-2026-04-21-edge-audit-batch-001-1761,codex-manual,2026-05-04,partially_supported,partial,good,biomarker_or_expression_only,SALL4 is a marker for granulosa cell tumors
tmkp-2026-04-21-edge-audit-batch-001-1762,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|wrong_gene,PHD finger phrase belongs to BRPF1 not PHF1
tmkp-2026-04-21-edge-audit-batch-001-1763,codex-manual,2026-05-04,partially_supported,partial,good,biomarker_or_expression_only,p63 positive prostate adenocarcinoma is a subtype marker context
tmkp-2026-04-21-edge-audit-batch-001-1764,codex-manual,2026-05-04,unsupported,bad,good,cohort_or_exposure_only,THRB mutation explains concurrent RTH not Graves disease
tmkp-2026-04-21-edge-audit-batch-001-1765,codex-manual,2026-05-04,unsupported,bad,good,inverse_or_protective_context,USP15 deficiency enhanced host response to bacterial infection
tmkp-2026-04-21-edge-audit-batch-001-1766,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|amino_acid_mention,Arg genotype reduced adenocarcinoma risk and is not RERE
tmkp-2026-04-21-edge-audit-batch-001-1767,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|chromosomal_region_context,p14-p21 chromosomal region does not support PCOLCE
tmkp-2026-04-21-edge-audit-batch-001-1768,codex-manual,2026-05-04,unsupported,bad,bad,family_mention_fanout|treatment_context,anti-VEGF agent therapy does not support VEGFB contribution
tmkp-2026-04-21-edge-audit-batch-001-1769,codex-manual,2026-05-04,supported,good,good,genetic_association,ACTA2 R179 mediated syndrome included bowel dysfunction
tmkp-2026-04-21-edge-audit-batch-001-1770,codex-manual,2026-05-04,partially_supported,partial,good,family_mention_fanout|inference_context,EMILIN network fragmentation suggests involvement in fibrillin related skin disorders
tmkp-2026-04-21-edge-audit-batch-001-1771,codex-manual,2026-05-04,unsupported,bad,good,cohort_or_exposure_only,IFNGR1 deficiency and rheumatoid arthritis were separate susceptibility groups
tmkp-2026-04-21-edge-audit-batch-001-1772,codex-manual,2026-05-04,unsupported,bad,bad,list_or_cross_product|wrong_gene,AQP5 not AQP2 was associated with keratoderma in the respectively list
