audit_id,manual_reviewer,manual_reviewed_at,manual_edge_support,manual_predicate_fit,manual_normalization_fit,manual_error_tags,manual_notes
tmkp-2026-04-21-edge-audit-batch-001-1526,codex-manual,2026-05-04,supported,good,good,treatment_context,infliximab was evaluated to treat cancer cachexia
tmkp-2026-04-21-edge-audit-batch-001-1527,codex-manual,2026-05-04,supported,good,good,model_or_assay_context|treatment_context,glycine prevented myocardial necrosis in rat heart
tmkp-2026-04-21-edge-audit-batch-001-1528,codex-manual,2026-05-04,supported,good,good,model_or_assay_context|treatment_context,17-AAG treatment reduced motor neuron degeneration
tmkp-2026-04-21-edge-audit-batch-001-1529,codex-manual,2026-05-04,partially_supported,partial,good,combination_treatment,dextrose was part of combined intravenous treatment for hyperosmolar coma
tmkp-2026-04-21-edge-audit-batch-001-1530,codex-manual,2026-05-04,supported,good,good,model_or_assay_context|treatment_context,rosiglitazone ameliorated cognitive impairment
tmkp-2026-04-21-edge-audit-batch-001-1531,codex-manual,2026-05-04,supported,good,good,treatment_context,levothyroxine therapy abated ventricular arrhythmias
tmkp-2026-04-21-edge-audit-batch-001-1532,codex-manual,2026-05-04,partially_supported,partial,good,treatment_of_other_condition|symptom_context,sodium stibogluconate managed cases where fever was a presenting symptom
tmkp-2026-04-21-edge-audit-batch-001-1533,codex-manual,2026-05-04,partially_supported,partial,good,treatment_of_other_condition|symptom_context,vortioxetine treated major depression associated with tinnitus
tmkp-2026-04-21-edge-audit-batch-001-1534,codex-manual,2026-05-04,supported,good,good,treatment_context,nitrates improved ventricular dilation
tmkp-2026-04-21-edge-audit-batch-001-1535,codex-manual,2026-05-04,unsupported,bad,good,model_or_assay_only|cohort_or_exposure_only,captopril was studied in models that included increased blood pressure
tmkp-2026-04-21-edge-audit-batch-001-1536,codex-manual,2026-05-04,supported,good,good,treatment_context,pranoprofen gel reduced edema size
tmkp-2026-04-21-edge-audit-batch-001-1537,codex-manual,2026-05-04,supported,good,good,treatment_context,erythema decreased after povidone iodine treatment
tmkp-2026-04-21-edge-audit-batch-001-1538,codex-manual,2026-05-04,partially_supported,partial,good,heterogeneous_cohort|combination_treatment,allopurinol was used in stone formers with hypercalciuria or hyperuricosuria
tmkp-2026-04-21-edge-audit-batch-001-1539,codex-manual,2026-05-04,partially_supported,partial,good,combination_treatment|symptom_context,hydroxyzine was allowed on demand for worsening symptoms including edema
tmkp-2026-04-21-edge-audit-batch-001-1540,codex-manual,2026-05-04,partially_supported,good,partial,related_material_context,rosemary relieved erythema but the normalized subject is rosemary oil
tmkp-2026-04-21-edge-audit-batch-001-1541,codex-manual,2026-05-04,unsupported,bad,bad,comparator_context|generic_subject|normalization_error,saline was comparator and MNCs reduced brain atrophy
tmkp-2026-04-21-edge-audit-batch-001-1542,codex-manual,2026-05-04,supported,good,good,treatment_context,dichloroacetate ameliorated edema
tmkp-2026-04-21-edge-audit-batch-001-1543,codex-manual,2026-05-04,supported,good,good,treatment_context,rapamycin reduced edema
tmkp-2026-04-21-edge-audit-batch-001-1544,codex-manual,2026-05-04,supported,good,good,treatment_context,idebenone is described as treating visual impairment
tmkp-2026-04-21-edge-audit-batch-001-1545,codex-manual,2026-05-04,supported,good,good,treatment_context,miconazole was used for cutaneous infections
tmkp-2026-04-21-edge-audit-batch-001-1546,codex-manual,2026-05-04,supported,good,good,treatment_context,ginger has medicinal use for treatment of fever
tmkp-2026-04-21-edge-audit-batch-001-1547,codex-manual,2026-05-04,unsupported,bad,good,adverse_event_context,idarubicin treatment preceded pulmonary infiltration
tmkp-2026-04-21-edge-audit-batch-001-1548,codex-manual,2026-05-04,partially_supported,partial,good,treatment_of_other_condition,lacosamide treated juvenile myoclonic epilepsy rather than myoclonus directly
tmkp-2026-04-21-edge-audit-batch-001-1549,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_collision|normalization_error,TSA is surgery context rather than trichostatin A
tmkp-2026-04-21-edge-audit-batch-001-1550,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_collision|normalization_error,IDU refers to a population measure not idoxuridine
tmkp-2026-04-21-edge-audit-batch-001-1551,codex-manual,2026-05-04,supported,good,good,treatment_context,diplopia disappeared after tetracosactide administration
tmkp-2026-04-21-edge-audit-batch-001-1552,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|negation_or_hedging,sodium is part of valproate sodium and the seizures had no response
tmkp-2026-04-21-edge-audit-batch-001-1553,codex-manual,2026-05-04,unsupported,bad,bad,common_word_mention|normalization_error,ten is a count of patients not pentaerythritol tetranitrate
tmkp-2026-04-21-edge-audit-batch-001-1554,codex-manual,2026-05-04,supported,good,good,treatment_context,aflibercept improved edema
tmkp-2026-04-21-edge-audit-batch-001-1555,codex-manual,2026-05-04,supported,good,good,treatment_context,isradipine substitution reduced edema rates
tmkp-2026-04-21-edge-audit-batch-001-1556,codex-manual,2026-05-04,supported,good,good,study_context|treatment_context,topiramate was evaluated for typical absence seizures
tmkp-2026-04-21-edge-audit-batch-001-1557,codex-manual,2026-05-04,partially_supported,good,good,combination_treatment,vitamin E was part of combined therapy improving visual loss
tmkp-2026-04-21-edge-audit-batch-001-1558,codex-manual,2026-05-04,partially_supported,good,partial,related_material_context,olive fruit and oil are used for abdominal pain but subject is leaf
tmkp-2026-04-21-edge-audit-batch-001-1559,codex-manual,2026-05-04,partially_supported,partial,good,symptom_improvement_context,DEX administration reduced prior drowsiness and other symptoms
tmkp-2026-04-21-edge-audit-batch-001-1560,codex-manual,2026-05-04,unsupported,bad,good,negation_or_hedging,felbinac failed to inhibit edema
tmkp-2026-04-21-edge-audit-batch-001-1561,codex-manual,2026-05-04,unsupported,bad,good,cohort_or_exposure_only,pravastatin was present in a statin group with cognitive deficits
tmkp-2026-04-21-edge-audit-batch-001-1562,codex-manual,2026-05-04,unsupported,bad,good,adverse_event_context,imipenem cilastatin warning includes myoclonic activity
tmkp-2026-04-21-edge-audit-batch-001-1563,codex-manual,2026-05-04,supported,good,good,treatment_context,amantadine has been administered to patients with spasticity
tmkp-2026-04-21-edge-audit-batch-001-1564,codex-manual,2026-05-04,unsupported,bad,good,adverse_event_context|treatment_of_other_condition,polymyxin B treats infection while corneal opacity may occur after treatment
tmkp-2026-04-21-edge-audit-batch-001-1565,codex-manual,2026-05-04,supported,good,good,study_context|treatment_context,triflusal was tested in mild cognitive impairment
tmkp-2026-04-21-edge-audit-batch-001-1566,codex-manual,2026-05-04,supported,good,good,treatment_context,clebopride prevented nausea and vomiting
tmkp-2026-04-21-edge-audit-batch-001-1567,codex-manual,2026-05-04,supported,good,good,treatment_context,lamivudine treatment reduced edema
tmkp-2026-04-21-edge-audit-batch-001-1568,codex-manual,2026-05-04,supported,good,good,model_or_assay_context|treatment_context,clioquinol corrected cognitive deficits in mice
tmkp-2026-04-21-edge-audit-batch-001-1569,codex-manual,2026-05-04,partially_supported,partial,good,inference_context|treatment_of_other_condition,deferasirox controls iron burden related to growth problems but does not directly treat growth delay
tmkp-2026-04-21-edge-audit-batch-001-1570,codex-manual,2026-05-04,unsupported,bad,good,adverse_event_context,infliximab adverse events included vomiting
tmkp-2026-04-21-edge-audit-batch-001-1571,codex-manual,2026-05-04,supported,good,good,treatment_context,modafinil decreased edema
tmkp-2026-04-21-edge-audit-batch-001-1572,codex-manual,2026-05-04,supported,good,good,treatment_context,andrographolide attenuated cognitive deficits
tmkp-2026-04-21-edge-audit-batch-001-1573,codex-manual,2026-05-04,unsupported,bad,good,related_treatment_context,tinnitus improved after tacrolimus discontinuation and sirolimus was alternative therapy context
tmkp-2026-04-21-edge-audit-batch-001-1574,codex-manual,2026-05-04,partially_supported,good,partial,object_mismatch,timolol treats intraocular hypertonia but object label is broader hypertonia
tmkp-2026-04-21-edge-audit-batch-001-1575,codex-manual,2026-05-04,partially_supported,partial,good,treatment_of_other_condition,antiviral agents treat infections that cause visual loss
tmkp-2026-04-21-edge-audit-batch-001-1576,codex-manual,2026-05-04,supported,good,good,treatment_context,aminophylline was used in neonatal apnea management
tmkp-2026-04-21-edge-audit-batch-001-1577,codex-manual,2026-05-04,partially_supported,partial,good,symptom_context|combination_treatment,indomethacin therapy relieved headache associated with visual loss
tmkp-2026-04-21-edge-audit-batch-001-1578,codex-manual,2026-05-04,unsupported,bad,good,withdrawal_context,MTX dose reduction was followed by skin nodule regression
tmkp-2026-04-21-edge-audit-batch-001-1579,codex-manual,2026-05-04,unsupported,bad,good,treatment_of_other_condition,calcium channel blockers treated hypertension associated with renal artery stenosis
tmkp-2026-04-21-edge-audit-batch-001-1580,codex-manual,2026-05-04,supported,good,good,model_or_assay_context|treatment_context,mTOR inhibitors reversed macrocephaly in mice
tmkp-2026-04-21-edge-audit-batch-001-1581,codex-manual,2026-05-04,supported,good,good,treatment_context,granisetron was used to treat nausea and vomiting
tmkp-2026-04-21-edge-audit-batch-001-1582,codex-manual,2026-05-04,supported,good,good,model_or_assay_context|treatment_context,quercetin reduced body weight loss in mice
tmkp-2026-04-21-edge-audit-batch-001-1583,codex-manual,2026-05-04,supported,good,good,treatment_context,dextran sulfate LDL apheresis is used in familial hypercholesterolemia
tmkp-2026-04-21-edge-audit-batch-001-1584,codex-manual,2026-05-04,unsupported,bad,good,treatment_of_other_condition|symptom_context,gentamicin treated suspected meningitis and drowsiness was a presenting symptom
tmkp-2026-04-21-edge-audit-batch-001-1585,codex-manual,2026-05-04,unsupported,bad,good,inverse_relation,isoproterenol decreased resolution of edema
tmkp-2026-04-21-edge-audit-batch-001-1586,codex-manual,2026-05-04,unsupported,bad,good,comparator_context|adverse_event_context,EVG was comparator with lower sleep disturbance rates than DTG
tmkp-2026-04-21-edge-audit-batch-001-1587,codex-manual,2026-05-04,unsupported,bad,good,model_or_assay_only,cocaine effects on seizure susceptibility were investigated
