audit_id,manual_reviewer,manual_reviewed_at,manual_edge_support,manual_predicate_fit,manual_normalization_fit,manual_error_tags,manual_notes
tmkp-2026-04-21-edge-audit-batch-001-1651,codex-manual,2026-05-04,partially_supported,partial,partial,biomarker_or_expression_only|generic_object,PTGER4 expression is elevated in endometrial adenocarcinoma but causal support is weak
tmkp-2026-04-21-edge-audit-batch-001-1652,codex-manual,2026-05-04,unsupported,bad,bad,family_mention_fanout|normalization_error,VEGF isoform context does not support specific VEGFD edge
tmkp-2026-04-21-edge-audit-batch-001-1653,codex-manual,2026-05-04,unsupported,bad,good,treatment_context,IL-21 efficacy in AML patients is therapy context not disease contribution
tmkp-2026-04-21-edge-audit-batch-001-1654,codex-manual,2026-05-04,partially_supported,partial,partial,biomarker_or_expression_only|generic_object,CHRNA3 polymorphisms were evaluated for survival in NSCLC with generic tumor mention
tmkp-2026-04-21-edge-audit-batch-001-1655,codex-manual,2026-05-04,partially_supported,partial,good,biomarker_or_expression_only|model_or_assay_only,ITGA2B expression was shown in lung carcinoma cells
tmkp-2026-04-21-edge-audit-batch-001-1656,codex-manual,2026-05-04,partially_supported,partial,good,list_or_cross_product|predicate_overbroad,autotaxin signaling was associated with hydrocephalus in a broad condition list
tmkp-2026-04-21-edge-audit-batch-001-1657,codex-manual,2026-05-04,supported,good,good,mechanism_context,NPM1 overexpression may play a role in malignant progression
tmkp-2026-04-21-edge-audit-batch-001-1658,codex-manual,2026-05-04,partially_supported,partial,good,biomarker_or_expression_only,CDH3 promoter hypomethylation was found in colorectal cancer
tmkp-2026-04-21-edge-audit-batch-001-1659,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|wrong_gene,MRP1 was the downstream gene and the subject was normalized to CD9
tmkp-2026-04-21-edge-audit-batch-001-1660,codex-manual,2026-05-04,unsupported,bad,bad,family_mention_fanout|normalization_error,TNF alpha thyroid cancer context does not support TNFSF13
tmkp-2026-04-21-edge-audit-batch-001-1661,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|wrong_gene,IL-27 was expressed in eczema lesions but normalized subject is IL17D
tmkp-2026-04-21-edge-audit-batch-001-1662,codex-manual,2026-05-04,unsupported,bad,partial,family_mention_fanout|drug_or_inhibitor_context,calcineurin inhibitors were implicated rather than PPP3CB itself
tmkp-2026-04-21-edge-audit-batch-001-1663,codex-manual,2026-05-04,supported,good,good,mechanism_context,Sigma-1 receptor protects hepatocellular carcinoma cells from ferroptosis
tmkp-2026-04-21-edge-audit-batch-001-1664,codex-manual,2026-05-04,partially_supported,partial,partial,generic_object|biomarker_or_expression_only,MLF1 overexpression correlates with malignant transformation in generic cancer
tmkp-2026-04-21-edge-audit-batch-001-1665,codex-manual,2026-05-04,unsupported,bad,bad,family_mention_fanout|normalization_error,TNF alpha upregulation in CRPS does not support TNFSF18
tmkp-2026-04-21-edge-audit-batch-001-1666,codex-manual,2026-05-04,partially_supported,partial,good,target_or_antagonist_context,LPA1 antagonist development implies pathway relevance but not direct gene contribution
tmkp-2026-04-21-edge-audit-batch-001-1667,codex-manual,2026-05-04,partially_supported,partial,good,biomarker_or_expression_only,SDC1 is upregulated in pancreatic ductal adenocarcinoma
tmkp-2026-04-21-edge-audit-batch-001-1668,codex-manual,2026-05-04,unsupported,bad,good,model_or_assay_only,PAX6 promoter activity was assayed in leukemia cells only
