audit_id,manual_reviewer,manual_reviewed_at,manual_edge_support,manual_predicate_fit,manual_normalization_fit,manual_error_tags,manual_notes
tmkp-2026-04-21-edge-audit-batch-001-0501,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_collision|adverse_or_risk_context,CRF means cardiorespiratory fitness rather than corticorelin.
tmkp-2026-04-21-edge-audit-batch-001-0502,codex-manual,2026-05-04,partially_supported,partial,partial,supportive_care_context|generic_subject,Chicken formula was used for realimentation during acute diarrhea.
tmkp-2026-04-21-edge-audit-batch-001-0503,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_collision|model_or_assay_only,DSS refers to induced colitis rather than severe dengue.
tmkp-2026-04-21-edge-audit-batch-001-0504,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_collision|method_or_reagent_only,CAI is computer assisted interviewing rather than carboxyamidotriazole.
tmkp-2026-04-21-edge-audit-batch-001-0505,codex-manual,2026-05-04,supported,good,good,combination_exposure,Doxorubicin was part of chemotherapy for breast ductal carcinoma.
tmkp-2026-04-21-edge-audit-batch-001-0506,codex-manual,2026-05-04,supported,good,good,,Rosiglitazone was discussed as a clinical treatment candidate for oral leukoplakia.
tmkp-2026-04-21-edge-audit-batch-001-0507,codex-manual,2026-05-04,unsupported,bad,partial,cohort_or_exposure_only|treatment_of_other_condition,Amoxicillin treated pneumonia in HIV infected children rather than immunodeficiency.
tmkp-2026-04-21-edge-audit-batch-001-0508,codex-manual,2026-05-04,partially_supported,partial,good,model_or_assay_only,Cobimetinib was applied to neuroblastoma cells.
tmkp-2026-04-21-edge-audit-batch-001-0509,codex-manual,2026-05-04,partially_supported,partial,good,model_or_assay_only,SAHA was tested in breast cancer cell lines.
tmkp-2026-04-21-edge-audit-batch-001-0510,codex-manual,2026-05-04,supported,good,good,,Tandospirone is directly described in REM sleep behavior disorder treatment.
tmkp-2026-04-21-edge-audit-batch-001-0511,codex-manual,2026-05-04,unsupported,bad,good,cohort_or_exposure_only|predicate_overbroad,TMP affected cardiac apoptosis under hyperglycemic conditions.
tmkp-2026-04-21-edge-audit-batch-001-0512,codex-manual,2026-05-04,unsupported,bad,good,list_or_cross_product|treatment_of_other_condition,Paclitaxel was tied to carcinoma treatment rather than interstitial cystitis.
tmkp-2026-04-21-edge-audit-batch-001-0513,codex-manual,2026-05-04,partially_supported,partial,good,cohort_or_exposure_context,Ziprasidone was studied for metabolic morbidity including hyperlipidemia.
tmkp-2026-04-21-edge-audit-batch-001-0514,codex-manual,2026-05-04,supported,good,good,combination_exposure,Sulfadoxine combination therapy was used for purulent meningitis.
tmkp-2026-04-21-edge-audit-batch-001-0515,codex-manual,2026-05-04,supported,good,good,,A calcium channel blocker was evaluated against Duchenne dystrophy course.
tmkp-2026-04-21-edge-audit-batch-001-0516,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|generic_object|model_or_assay_only,Chlor refers to chlorophyllin rather than chlorine atom.
tmkp-2026-04-21-edge-audit-batch-001-0517,codex-manual,2026-05-04,supported,good,good,,Losartan efficacy was studied on autonomic neuropathy.
tmkp-2026-04-21-edge-audit-batch-001-0518,codex-manual,2026-05-04,partially_supported,partial,partial,model_or_assay_only|generic_object,E7107 reduced leukemia burden in mice but childhood specificity is not shown.
tmkp-2026-04-21-edge-audit-batch-001-0519,codex-manual,2026-05-04,partially_supported,partial,good,model_or_assay_only|list_or_cross_product,Thiostrepton induced cell death in cancers including leukemia.
tmkp-2026-04-21-edge-audit-batch-001-0520,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_collision,MAS refers to McCune Albright syndrome rather than meconium aspiration syndrome.
tmkp-2026-04-21-edge-audit-batch-001-0521,codex-manual,2026-05-04,partially_supported,partial,good,model_or_assay_only,Triptolide inhibited pancreatic cancer cell lines.
tmkp-2026-04-21-edge-audit-batch-001-0522,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_collision,NBS is a symptom syndrome here rather than Nijmegen breakage syndrome.
tmkp-2026-04-21-edge-audit-batch-001-0523,codex-manual,2026-05-04,supported,good,good,,Desipramine was tested in painful diabetic neuropathy.
tmkp-2026-04-21-edge-audit-batch-001-0524,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_collision|biomarker_or_expression_only,Shh is not vorinostat and retinoblastoma refers to protein or gene context.
tmkp-2026-04-21-edge-audit-batch-001-0525,codex-manual,2026-05-04,unsupported,bad,good,inverse_or_treatment_context|predicate_overbroad,Cobalamin deficiency causes leukopenia rather than cobalamin treating it.
tmkp-2026-04-21-edge-audit-batch-001-0526,codex-manual,2026-05-04,unsupported,bad,good,supportive_care_context|cohort_or_exposure_only,Ketamine was procedural sedation before lumbar puncture.
tmkp-2026-04-21-edge-audit-batch-001-0527,codex-manual,2026-05-04,supported,good,good,combination_exposure,Raltitrexed was investigated with radiotherapy for esophageal cancer.
tmkp-2026-04-21-edge-audit-batch-001-0528,codex-manual,2026-05-04,unsupported,bad,good,treatment_of_complication|cohort_or_exposure_only,Cimetidine targeted diarrheal losses after resection rather than Crohn disease.
tmkp-2026-04-21-edge-audit-batch-001-0529,codex-manual,2026-05-04,supported,good,good,,Ethanol injection was used to ablate adrenal tumors.
tmkp-2026-04-21-edge-audit-batch-001-0530,codex-manual,2026-05-04,supported,good,good,,ASP3026 pretreatment produced partial response in inflammatory myofibroblastic tumor.
tmkp-2026-04-21-edge-audit-batch-001-0531,codex-manual,2026-05-04,unsupported,bad,good,related_chemical_context|model_or_assay_only,Glutamine was a conjugation substrate rather than the anticancer drug.
tmkp-2026-04-21-edge-audit-batch-001-0532,codex-manual,2026-05-04,unsupported,bad,good,mechanism_context|inverse_or_treatment_context,PGE2 was described as pro inflammatory in autoimmune disease.
tmkp-2026-04-21-edge-audit-batch-001-0533,codex-manual,2026-05-04,partially_supported,good,partial,generic_subject,A mushroom traditional medicine was said to treat gastric ulcers.
tmkp-2026-04-21-edge-audit-batch-001-0534,codex-manual,2026-05-04,supported,good,good,,Olanzapine is described as used in psychiatric diseases.
tmkp-2026-04-21-edge-audit-batch-001-0535,codex-manual,2026-05-04,unsupported,bad,good,model_or_assay_only|method_or_reagent_only,ATP was used in an assay condition for hypophosphatasia.
tmkp-2026-04-21-edge-audit-batch-001-0536,codex-manual,2026-05-04,supported,good,good,combination_exposure,Cisplatin is part of standard MVAC therapy for transitional cell carcinoma.
tmkp-2026-04-21-edge-audit-batch-001-0537,codex-manual,2026-05-04,partially_supported,partial,good,model_or_assay_only|combination_exposure,Verapamil potentiated chemotherapy cytotoxicity in carcinoma cells.
tmkp-2026-04-21-edge-audit-batch-001-0538,codex-manual,2026-05-04,unclear,unclear,partial,generic_object|mechanism_context,The statement about invasive carcinoma is too broad to confirm treatment.
tmkp-2026-04-21-edge-audit-batch-001-0539,codex-manual,2026-05-04,unsupported,bad,good,adverse_or_risk_context|inverse_or_protective_context,Obinutuzumab was tied to reducing risk of therapy related neoplasms.
tmkp-2026-04-21-edge-audit-batch-001-0540,codex-manual,2026-05-04,unsupported,bad,good,cohort_or_exposure_only|supportive_care_context,Meperidine exposure was studied in sickle cell anemia patients.
tmkp-2026-04-21-edge-audit-batch-001-0541,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_collision|biomarker_or_expression_only,SOD is enzyme activity rather than segmental odontomaxillary dysplasia.
