audit_id,manual_reviewer,manual_reviewed_at,manual_edge_support,manual_predicate_fit,manual_normalization_fit,manual_error_tags,manual_notes
tmkp-2026-04-21-edge-audit-batch-001-2451,codex-manual,2026-05-04,partially_supported,partial,partial,generic_ubiquitin_context,TRIM29 promotes PKM degradation through the ubiquitin proteasome pathway
tmkp-2026-04-21-edge-audit-batch-001-2452,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|inverse_relation,AP-2alpha represses CEBPalpha and subject is CEBPE
tmkp-2026-04-21-edge-audit-batch-001-2453,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|treatment_context,Peg-IL-6 is a treatment form of IL-6 and not PAEP
tmkp-2026-04-21-edge-audit-batch-001-2454,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_list_only|normalization_error,ATF6 and PD-1 appear in an abbreviation list and PD-1 is not SPATA2
tmkp-2026-04-21-edge-audit-batch-001-2455,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|genetic_model_context,RIP1-TAg2 model and ALK1 blockade do not support RALBP1 to ACVRL1
tmkp-2026-04-21-edge-audit-batch-001-2456,codex-manual,2026-05-04,supported,good,good,mechanism_context,Btg2 is a PRMT1 binding partner mediating the observed effect
tmkp-2026-04-21-edge-audit-batch-001-2457,codex-manual,2026-05-04,unsupported,bad,good,list_or_cross_product,CD99 and LTA4H are co-listed as downregulated proteins
tmkp-2026-04-21-edge-audit-batch-001-2458,codex-manual,2026-05-04,supported,good,good,mechanism_context,FGF8 activates YAP1
tmkp-2026-04-21-edge-audit-batch-001-2459,codex-manual,2026-05-04,unsupported,bad,good,inverse_relation,Pax2-mediated activation controls the Six2 enhancer
tmkp-2026-04-21-edge-audit-batch-001-2460,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|treatment_context,TNF treatment and BMP3 RNAi context does not support TNFSF13 to BMP3
tmkp-2026-04-21-edge-audit-batch-001-2461,codex-manual,2026-05-04,unsupported,bad,good,abbreviation_list_only,YAF2 and Myog appear in an abbreviation list only
tmkp-2026-04-21-edge-audit-batch-001-2462,codex-manual,2026-05-04,unsupported,bad,good,inverse_relation,Mash1 represses Dlx1 and Dlx2 function
tmkp-2026-04-21-edge-audit-batch-001-2463,codex-manual,2026-05-04,supported,good,good,mechanism_context,PDGF-D activates Notch1 Twist1 signaling
tmkp-2026-04-21-edge-audit-batch-001-2464,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|inverse_relation,CREB is repressed in a calcineurin-dependent manner and subject is CREB3L4
tmkp-2026-04-21-edge-audit-batch-001-2465,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|list_or_cross_product,Insr and acyl-CoA genes are co-listed expression changes and CoA is not HPS3
tmkp-2026-04-21-edge-audit-batch-001-2466,codex-manual,2026-05-04,supported,good,good,mechanism_context,TRAF6 negatively regulates the Jak1 Erk pathway
tmkp-2026-04-21-edge-audit-batch-001-2467,codex-manual,2026-05-04,unsupported,bad,good,inverse_relation|family_mention_fanout,PGC-1 family proteins are PPAR coactivators rather than PPARG targets
tmkp-2026-04-21-edge-audit-batch-001-2468,codex-manual,2026-05-04,partially_supported,partial,bad,normalization_error,TNF-alpha suppresses NOS3 but TNF was normalized to TNFSF13B
tmkp-2026-04-21-edge-audit-batch-001-2469,codex-manual,2026-05-04,unsupported,bad,good,list_or_cross_product,E2F3 and Nr4a1 are co-listed downregulated transcription genes
tmkp-2026-04-21-edge-audit-batch-001-2470,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|generic_ubiquitin_context,Ank protein requires SCF1 ubiquitin ligase complex not UBA52
tmkp-2026-04-21-edge-audit-batch-001-2471,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|inverse_relation,HTLV p12 downregulates ICAM-1 and p12 is not SPINK1
tmkp-2026-04-21-edge-audit-batch-001-2472,codex-manual,2026-05-04,partially_supported,partial,good,pathway_context,Gas1 expression causes Shh-dependent ventral identity effects
tmkp-2026-04-21-edge-audit-batch-001-2473,codex-manual,2026-05-04,unsupported,bad,good,cell_marker_context,CD68 is a macrophage marker in M-CSF induced cells
tmkp-2026-04-21-edge-audit-batch-001-2474,codex-manual,2026-05-04,supported,good,good,mechanism_context,PRMT5 represses transcription through association with EZH2
tmkp-2026-04-21-edge-audit-batch-001-2475,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|drug_context,UCN01 is a CHK1 inhibitor drug and not urocortin
tmkp-2026-04-21-edge-audit-batch-001-2476,codex-manual,2026-05-04,supported,good,good,mechanism_context,Dystrophin competes against WWP1 and affects WWP1-mediated degradation
tmkp-2026-04-21-edge-audit-batch-001-2477,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|pathway_context,TRIF activation forms a receptor signaling complex and does not support RNF138 to TNFSF9
tmkp-2026-04-21-edge-audit-batch-001-2478,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|parallel_function_context,Sos1 and RasGRP1 are parallel signaling factors and subject is RPL35
