audit_id,manual_reviewer,manual_reviewed_at,manual_edge_support,manual_predicate_fit,manual_normalization_fit,manual_error_tags,manual_notes
tmkp-2026-04-21-edge-audit-batch-001-2901,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error,Same is pronoun not ademetionine.
tmkp-2026-04-21-edge-audit-batch-001-2902,codex-manual,2026-05-04,unsupported,bad,partial,negation_or_hedging|list_or_cross_product,IFN gamma is co measured and VEGF effect is negated.
tmkp-2026-04-21-edge-audit-batch-001-2903,codex-manual,2026-05-04,supported,good,good,,Sarcosine treated DCs upregulate CXCR2 and CXCL chemokines.
tmkp-2026-04-21-edge-audit-batch-001-2904,codex-manual,2026-05-04,supported,good,good,,BTX-A decreases IL-18 protein in DRG.
tmkp-2026-04-21-edge-audit-batch-001-2905,codex-manual,2026-05-04,supported,good,good,,PDGF-BB reduces FOXO3 mediated transcription.
tmkp-2026-04-21-edge-audit-batch-001-2906,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|negation_or_hedging,L-NAME did not alter APP and APP is misnormalized to PARP2.
tmkp-2026-04-21-edge-audit-batch-001-2907,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|culture_medium_context,ESF5 is culture medium and Cdh3 changes come from Cdx2 knockdown.
tmkp-2026-04-21-edge-audit-batch-001-2908,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|biomarker_context,RECA-1 staining is not RAD51 and thrombin injection is model context.
tmkp-2026-04-21-edge-audit-batch-001-2909,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error,Same is pronoun and PBX3 is altered in Ra cells.
tmkp-2026-04-21-edge-audit-batch-001-2910,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error,Factor X-linked inhibitor means XIAP and TNF IFNg induction is not CD70.
tmkp-2026-04-21-edge-audit-batch-001-2911,codex-manual,2026-05-04,unsupported,bad,good,method_reagent_context,Rabbit is an antibody or reagent source.
tmkp-2026-04-21-edge-audit-batch-001-2912,codex-manual,2026-05-04,partially_supported,partial,good,genetic_model_context,G-CSF administration expands cells in Nr3c1 model context.
tmkp-2026-04-21-edge-audit-batch-001-2913,codex-manual,2026-05-04,supported,good,good,,CsA represses Nr4a2 and Nr4a3 transcription.
tmkp-2026-04-21-edge-audit-batch-001-2914,codex-manual,2026-05-04,unsupported,bad,good,pathway_context,DFMO changes EGF induced Src activity rather than EGF itself.
tmkp-2026-04-21-edge-audit-batch-001-2915,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error,Same is pronoun in concentration phrase.
tmkp-2026-04-21-edge-audit-batch-001-2916,codex-manual,2026-05-04,partially_supported,partial,bad,normalization_error,Adalimumab decreases MRP8 but MRP8 is S100A8 not ABCC11.
tmkp-2026-04-21-edge-audit-batch-001-2917,codex-manual,2026-05-04,supported,good,good,,Panitumumab suppresses IL-8 production.
tmkp-2026-04-21-edge-audit-batch-001-2918,codex-manual,2026-05-04,unsupported,bad,good,inverse_relation,PKN2 suppresses IL4 and IL10 rather than IL10 affecting PKN2.
tmkp-2026-04-21-edge-audit-batch-001-2919,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|biomarker_context,PML is a disease or group label and alanine is lower in that group.
tmkp-2026-04-21-edge-audit-batch-001-2920,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error,PCa means prostate cancer not pidolic acid.
tmkp-2026-04-21-edge-audit-batch-001-2921,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error,Same is pronoun and MDR1 is not DR1.
tmkp-2026-04-21-edge-audit-batch-001-2922,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|inverse_relation,DT induces IL-10 and TNF mention is misnormalized.
tmkp-2026-04-21-edge-audit-batch-001-2923,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|model_context,Bleomycin is model context and miR-9 is not MARCHF8.
tmkp-2026-04-21-edge-audit-batch-001-2924,codex-manual,2026-05-04,partially_supported,partial,good,receptor_context,CGRP signaling uses the CLR and RAMP1 receptor complex.
tmkp-2026-04-21-edge-audit-batch-001-2925,codex-manual,2026-05-04,partially_supported,partial,bad,normalization_error,HAase improves TNF production but TNF is misnormalized to TNFSF13B.
