audit_id,manual_reviewer,manual_reviewed_at,manual_edge_support,manual_predicate_fit,manual_normalization_fit,manual_error_tags,manual_notes
tmkp-2026-04-21-edge-audit-batch-001-0601,codex-manual,2026-05-04,supported,good,good,combination_exposure,Dexamethasone partially improved disease with thrombotic microangiopathy features.
tmkp-2026-04-21-edge-audit-batch-001-0602,codex-manual,2026-05-04,supported,good,good,,VLX1570 was in clinical trials for relapsed multiple myeloma.
tmkp-2026-04-21-edge-audit-batch-001-0603,codex-manual,2026-05-04,supported,good,good,combination_exposure,Buparlisib combination was studied in relapsed refractory DLBCL.
tmkp-2026-04-21-edge-audit-batch-001-0604,codex-manual,2026-05-04,partially_supported,partial,partial,model_or_assay_only,PEITC effects were investigated in leukemia and AML cells.
tmkp-2026-04-21-edge-audit-batch-001-0605,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|cohort_or_exposure_only,Icodextrin patients were suspected of pancreatitis and the subject is not guanabenz.
tmkp-2026-04-21-edge-audit-batch-001-0606,codex-manual,2026-05-04,supported,good,good,combination_exposure,Gemcitabine combination therapy was studied for recurrent or metastatic HNSCC.
tmkp-2026-04-21-edge-audit-batch-001-0607,codex-manual,2026-05-04,partially_supported,partial,good,related_chemical_context|negation_or_hedging,Tetrandrine derivatives were framed as future inflammatory disease treatments.
tmkp-2026-04-21-edge-audit-batch-001-0608,codex-manual,2026-05-04,partially_supported,partial,good,model_or_assay_only|inverse_or_protective_context,Guar gum feeding was studied for colorectal tumor incidence in rats.
tmkp-2026-04-21-edge-audit-batch-001-0609,codex-manual,2026-05-04,supported,good,good,,Thalidomide is described as used in endometrial cancer.
tmkp-2026-04-21-edge-audit-batch-001-0610,codex-manual,2026-05-04,unsupported,bad,good,list_or_cross_product,Topotecan is only in the ovarian cancer comparison not the head and neck treatment clause.
tmkp-2026-04-21-edge-audit-batch-001-0611,codex-manual,2026-05-04,supported,good,good,,Dimemorfan pretreatment reduced seizures.
tmkp-2026-04-21-edge-audit-batch-001-0612,codex-manual,2026-05-04,unsupported,bad,good,supportive_care_context|cohort_or_exposure_only,Metoclopramide was studied in cancer patients as supportive care rather than cancer therapy.
tmkp-2026-04-21-edge-audit-batch-001-0613,codex-manual,2026-05-04,partially_supported,partial,partial,related_chemical_context|model_or_assay_only,Irinotecan is a camptothecin analog with tumor cell activity.
tmkp-2026-04-21-edge-audit-batch-001-0614,codex-manual,2026-05-04,partially_supported,partial,good,model_or_assay_only,Acetazolamide lowered calcium in animal humoral hypercalcemia of malignancy.
tmkp-2026-04-21-edge-audit-batch-001-0615,codex-manual,2026-05-04,unsupported,bad,good,treatment_of_complication,Pamidronate treated hypercalcemic crisis due to gastric carcinoma.
tmkp-2026-04-21-edge-audit-batch-001-0616,codex-manual,2026-05-04,supported,good,good,,Oxiracetam is described as treating cognition disorders.
tmkp-2026-04-21-edge-audit-batch-001-0617,codex-manual,2026-05-04,supported,good,good,combination_exposure,ABC294640 plus sorafenib was supported for HCC clinical trials.
tmkp-2026-04-21-edge-audit-batch-001-0618,codex-manual,2026-05-04,partially_supported,partial,partial,model_or_assay_only|negation_or_hedging,Simvastatin response was assessed in osteosarcoma cell lines without pediatric specificity.
tmkp-2026-04-21-edge-audit-batch-001-0619,codex-manual,2026-05-04,supported,good,good,,Ibopamine was administered as long term therapy in chronic heart disease.
tmkp-2026-04-21-edge-audit-batch-001-0620,codex-manual,2026-05-04,supported,good,good,model_or_assay_only,Lincomycin spectinomycin therapeutic efficacy was tested against E coli infection in chicks.
tmkp-2026-04-21-edge-audit-batch-001-0621,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_collision,PCD is a chemotherapy program rather than paraneoplastic neurologic syndrome.
tmkp-2026-04-21-edge-audit-batch-001-0622,codex-manual,2026-05-04,supported,good,good,,Pantothenic acid was used in treatment of corneal ulcers.
tmkp-2026-04-21-edge-audit-batch-001-0623,codex-manual,2026-05-04,partially_supported,partial,good,negation_or_hedging,Pioglitazone was proposed to suppress IFN production in autoimmune disease.
