audit_id,manual_reviewer,manual_reviewed_at,manual_edge_support,manual_predicate_fit,manual_normalization_fit,manual_error_tags,manual_notes
tmkp-2026-04-21-edge-audit-batch-001-2251,codex-manual,2026-05-04,unsupported,bad,good,cell_marker_context|wrong_direction,Foxp3 marks Tregs while Pak2 deletion affects CTLA4 expression
tmkp-2026-04-21-edge-audit-batch-001-2252,codex-manual,2026-05-04,unsupported,bad,good,wrong_direction,UCHL1 function is mediated through p53 induction not p53 causing UCHL1
tmkp-2026-04-21-edge-audit-batch-001-2253,codex-manual,2026-05-04,unsupported,bad,good,list_or_cross_product,IL-2 and interferon-gamma are listed cytokine readouts without causal relation
tmkp-2026-04-21-edge-audit-batch-001-2254,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|reagent_context,S31-201 is a STAT3 inhibitor reagent not HTR1E
tmkp-2026-04-21-edge-audit-batch-001-2255,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|wrong_direction,S protein is viral spike and TMPRSS2 primes it
tmkp-2026-04-21-edge-audit-batch-001-2256,codex-manual,2026-05-04,unsupported,bad,good,pathway_context,MEK1 and KLF2 are discussed around CXCR3 but no MEK1 to KLF2 relation is stated
tmkp-2026-04-21-edge-audit-batch-001-2257,codex-manual,2026-05-04,supported,good,good,mechanism_context,POH1 antagonizes RNF8 and RNF168 actions
tmkp-2026-04-21-edge-audit-batch-001-2258,codex-manual,2026-05-04,unsupported,bad,good,title_only,Title co-mentions SIRT1 and AT1 receptor antagonism without a causal edge
tmkp-2026-04-21-edge-audit-batch-001-2259,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|pathway_abbreviation,ALP is autophagy lysosomal pathway not SLPI
tmkp-2026-04-21-edge-audit-batch-001-2260,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error,LMP2A viral protein context does not support PSMB9
tmkp-2026-04-21-edge-audit-batch-001-2261,codex-manual,2026-05-04,supported,good,good,mechanism_context,PLA2R1 knockdown reduces p53 pathway activation
tmkp-2026-04-21-edge-audit-batch-001-2262,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|wrong_object,Met1 is a ubiquitin linkage not GZMM
tmkp-2026-04-21-edge-audit-batch-001-2263,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error,Ags means antigens not MFGE8
tmkp-2026-04-21-edge-audit-batch-001-2264,codex-manual,2026-05-04,unsupported,bad,good,inverse_relation,MEKK2 and MEKK3 inhibit GLI1 rather than GLI1 affecting MEKK2
tmkp-2026-04-21-edge-audit-batch-001-2265,codex-manual,2026-05-04,partially_supported,partial,good,pathway_context,TNF-induced IKK activation requires Cdc37 but TNF does not directly cause Cdc37
