audit_id,manual_reviewer,manual_reviewed_at,manual_edge_support,manual_predicate_fit,manual_normalization_fit,manual_error_tags,manual_notes
tmkp-2026-04-21-edge-audit-batch-001-0851,codex-manual,2026-05-04,supported,good,good,,Epirubicin treatment increased N cadherin expression.
tmkp-2026-04-21-edge-audit-batch-001-0852,codex-manual,2026-05-04,supported,good,good,,Homocysteine promotes IL18 secretion.
tmkp-2026-04-21-edge-audit-batch-001-0853,codex-manual,2026-05-04,supported,good,good,,Rapamycin mTOR inhibition abolished BACE1 induction.
tmkp-2026-04-21-edge-audit-batch-001-0854,codex-manual,2026-05-04,supported,good,good,,Cerivastatin reduced VCAM1 surface expression.
tmkp-2026-04-21-edge-audit-batch-001-0855,codex-manual,2026-05-04,supported,good,good,,Treprostinil activated TASK1.
tmkp-2026-04-21-edge-audit-batch-001-0856,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_collision,ETH is ethylene rather than ethionamide.
tmkp-2026-04-21-edge-audit-batch-001-0857,codex-manual,2026-05-04,unsupported,good,bad,family_mention_fanout,Tunicamycin was associated with TNF alpha but not TNFSF4.
tmkp-2026-04-21-edge-audit-batch-001-0858,codex-manual,2026-05-04,unsupported,good,bad,normalization_error,Nicotinamide reduced amyloid precursor protein but the normalized object is COMP.
tmkp-2026-04-21-edge-audit-batch-001-0859,codex-manual,2026-05-04,unsupported,partial,bad,family_mention_fanout|related_chemical_context,Leu Ile induced TNF alpha but not TNFSF13.
tmkp-2026-04-21-edge-audit-batch-001-0860,codex-manual,2026-05-04,unsupported,bad,bad,generic_subject|family_mention_fanout,Cold water immersion increased VEGF but not VEGFD by water alone.
tmkp-2026-04-21-edge-audit-batch-001-0861,codex-manual,2026-05-04,supported,good,good,,Dexamethasone upregulated fibulin 4 mRNA.
tmkp-2026-04-21-edge-audit-batch-001-0862,codex-manual,2026-05-04,supported,good,good,,DCA upregulated CD11b expression.
tmkp-2026-04-21-edge-audit-batch-001-0863,codex-manual,2026-05-04,supported,good,good,,PGE2 upregulated EphB4 receptor levels.
tmkp-2026-04-21-edge-audit-batch-001-0864,codex-manual,2026-05-04,partially_supported,partial,partial,family_mention_fanout,Cocoa extract effects were linked to Erk1/2 activation.
tmkp-2026-04-21-edge-audit-batch-001-0865,codex-manual,2026-05-04,supported,good,good,,Lapatinib triggered HUWE1 degradation.
tmkp-2026-04-21-edge-audit-batch-001-0866,codex-manual,2026-05-04,supported,good,good,negation_or_hedging,AICAR enhanced insulin stimulated TBC1D4 phosphorylation despite no proximal signaling increase.
tmkp-2026-04-21-edge-audit-batch-001-0867,codex-manual,2026-05-04,supported,good,good,list_or_cross_product,Zosuquidar is listed as a Pgp modulator.
tmkp-2026-04-21-edge-audit-batch-001-0868,codex-manual,2026-05-04,partially_supported,partial,good,cohort_or_exposure_context,Everolimus expanded FoxP3 positive Tregs.
tmkp-2026-04-21-edge-audit-batch-001-0869,codex-manual,2026-05-04,unsupported,good,bad,normalization_error,DAPT lowered MCP1 but the normalized subject is the wrong DAPT compound.
tmkp-2026-04-21-edge-audit-batch-001-0870,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_collision,ZINC is a compound database rather than zinc.
tmkp-2026-04-21-edge-audit-batch-001-0871,codex-manual,2026-05-04,supported,good,good,cohort_or_exposure_context,Theophylline was associated with lower CRP levels.
tmkp-2026-04-21-edge-audit-batch-001-0872,codex-manual,2026-05-04,supported,good,good,,Betaine attenuated caspase 7 activation.
tmkp-2026-04-21-edge-audit-batch-001-0873,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_collision,MYC transcription factor was mapped to myricetin.
tmkp-2026-04-21-edge-audit-batch-001-0874,codex-manual,2026-05-04,unsupported,good,bad,normalization_error,Dimethyl fumarate normalized Ccr6 but the object is CCRL2.
tmkp-2026-04-21-edge-audit-batch-001-0875,codex-manual,2026-05-04,supported,good,good,,Linoleic acid induced CYP2W1 expression.
