audit_id,manual_reviewer,manual_reviewed_at,manual_edge_support,manual_predicate_fit,manual_normalization_fit,manual_error_tags,manual_notes
tmkp-2026-04-21-edge-audit-batch-001-0301,codex-manual,2026-05-04,unsupported,bad,good,cohort_or_exposure_only,Sugammadex was studied for neuromuscular blockade in a child with congenital myotonic dystrophy.
tmkp-2026-04-21-edge-audit-batch-001-0302,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_collision|normalization_error,SCD samples are not Schnyder corneal dystrophy in this antioxidant context.
tmkp-2026-04-21-edge-audit-batch-001-0303,codex-manual,2026-05-04,supported,good,good,,Prednisone was part of adjuvant chemotherapy after breast tumor treatment.
tmkp-2026-04-21-edge-audit-batch-001-0304,codex-manual,2026-05-04,supported,good,good,,Cefotaxime-loaded fibrin sealant was used in osteitis treatment.
tmkp-2026-04-21-edge-audit-batch-001-0305,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_collision|normalization_error,CRS is cytokine release syndrome and not congenital rubella syndrome.
tmkp-2026-04-21-edge-audit-batch-001-0306,codex-manual,2026-05-04,supported,good,good,,Megestrol acetate was studied for anorexia nervosa and cachexia control.
tmkp-2026-04-21-edge-audit-batch-001-0307,codex-manual,2026-05-04,partially_supported,partial,good,list_or_cross_product,Anti-inflammatory agents are discussed in trials across several rheumatic diseases including psoriatic arthritis.
tmkp-2026-04-21-edge-audit-batch-001-0308,codex-manual,2026-05-04,partially_supported,partial,partial,model_or_assay_only|generic_object,Titanium dioxide plus UV suppressed tumor growth in nude mice.
tmkp-2026-04-21-edge-audit-batch-001-0309,codex-manual,2026-05-04,unsupported,bad,good,cohort_or_exposure_only,Barium changed potassium secretion in ESRD patients and is not treating ESRD.
tmkp-2026-04-21-edge-audit-batch-001-0310,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|biomarker_or_expression_only,Activated protein C response is a risk predictor for atherosclerosis.
tmkp-2026-04-21-edge-audit-batch-001-0311,codex-manual,2026-05-04,unsupported,bad,good,mechanism_context,Phytoestrogen acts on breast cancer cells but treatment is not asserted.
tmkp-2026-04-21-edge-audit-batch-001-0312,codex-manual,2026-05-04,unsupported,bad,good,adverse_event_context,Lamotrigine caused orofacial tics in children with Landau-Kleffner syndrome.
tmkp-2026-04-21-edge-audit-batch-001-0313,codex-manual,2026-05-04,unsupported,bad,good,cohort_or_exposure_only,Neomycin absorption is discussed in patients with renal disease.
tmkp-2026-04-21-edge-audit-batch-001-0314,codex-manual,2026-05-04,partially_supported,good,good,model_or_assay_only,Vitamin C kills thyroid cancer cells in assay context.
tmkp-2026-04-21-edge-audit-batch-001-0315,codex-manual,2026-05-04,partially_supported,partial,good,model_or_assay_only,Glibenclamide restored islet cell hyperplasia in an animal context.
tmkp-2026-04-21-edge-audit-batch-001-0316,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error,ddCyd inhibited murine leukemia virus and not childhood leukemia.
tmkp-2026-04-21-edge-audit-batch-001-0317,codex-manual,2026-05-04,supported,good,good,,Methylprednisolone was tested as treatment for lens-induced uveitis.
tmkp-2026-04-21-edge-audit-batch-001-0318,codex-manual,2026-05-04,supported,good,good,,Cyclophosphamide was part of preparative therapy for recurrent anaplastic large cell lymphoma.
tmkp-2026-04-21-edge-audit-batch-001-0319,codex-manual,2026-05-04,supported,good,good,,Meningitis case was treated with sulfanilamide.
tmkp-2026-04-21-edge-audit-batch-001-0320,codex-manual,2026-05-04,supported,good,good,,Glycine prevented development of esophagitis.
tmkp-2026-04-21-edge-audit-batch-001-0321,codex-manual,2026-05-04,supported,good,good,,Sirolimus appears promising as GVHD prophylaxis.
tmkp-2026-04-21-edge-audit-batch-001-0322,codex-manual,2026-05-04,supported,good,good,,NS-398 treatment inhibited head and neck cancer cell growth.
