audit_id,manual_reviewer,manual_reviewed_at,manual_edge_support,manual_predicate_fit,manual_normalization_fit,manual_error_tags,manual_notes
tmkp-2026-04-21-edge-audit-batch-001-2551,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|model_allele_context,PLAP is a Tmeff2 reporter allele and not PAPOLA
tmkp-2026-04-21-edge-audit-batch-001-2552,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|toxin_context,DTX-1 is dinophysistoxin and not the DTX1 gene
tmkp-2026-04-21-edge-audit-batch-001-2553,codex-manual,2026-05-04,supported,good,good,mechanism_context,AQP3 is activated by pathogenic factors involved in retinal edema
tmkp-2026-04-21-edge-audit-batch-001-2554,codex-manual,2026-05-04,partially_supported,partial,good,linkage_context,CHRNA7 is a candidate gene near a juvenile myoclonic epilepsy linkage signal
tmkp-2026-04-21-edge-audit-batch-001-2555,codex-manual,2026-05-04,supported,good,good,model_phenotype_context,Myo6 mutant mice exhibit vestibular dysfunction
tmkp-2026-04-21-edge-audit-batch-001-2556,codex-manual,2026-05-04,supported,good,good,adverse_event_context,SF1126 adverse events include vomiting
tmkp-2026-04-21-edge-audit-batch-001-2557,codex-manual,2026-05-04,supported,good,good,clinical_variant_context,LIFR molecular diagnosis is linked with joint contracture
tmkp-2026-04-21-edge-audit-batch-001-2558,codex-manual,2026-05-04,partially_supported,partial,good,syndrome_context,PITX3 is involved in a syndrome-like phenotype including sleep disturbance
tmkp-2026-04-21-edge-audit-batch-001-2559,codex-manual,2026-05-04,supported,good,partial,disease_locus_context,SHFM3 FBXW4 locus is tied to abnormal limb development
tmkp-2026-04-21-edge-audit-batch-001-2560,codex-manual,2026-05-04,unsupported,bad,good,list_or_cross_product|wrong_object,MUC4 is linked to neonatal diarrhea while edema disease is listed with FUT1
tmkp-2026-04-21-edge-audit-batch-001-2561,codex-manual,2026-05-04,supported,good,good,clinical_variant_context,Neurotrypsin deficiency causes severe mental retardation
tmkp-2026-04-21-edge-audit-batch-001-2562,codex-manual,2026-05-04,partially_supported,partial,good,treatment_context,Dopamine D2 receptor antagonist controls migraine nausea and vomiting
tmkp-2026-04-21-edge-audit-batch-001-2563,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|pathway_context,Rap signaling defects are discussed but subject is LRPAP1
tmkp-2026-04-21-edge-audit-batch-001-2564,codex-manual,2026-05-04,partially_supported,partial,good,cohort_context,One reported QRICH1 mutation patient had short stature
tmkp-2026-04-21-edge-audit-batch-001-2565,codex-manual,2026-05-04,supported,good,good,clinical_variant_context,OPA1 mutations are associated with severe disease including hypertonia
tmkp-2026-04-21-edge-audit-batch-001-2566,codex-manual,2026-05-04,partially_supported,partial,good,contiguous_deletion_context,EXOC6B deletion was reported with another deletion in a boy with joint contractures
tmkp-2026-04-21-edge-audit-batch-001-2567,codex-manual,2026-05-04,supported,good,good,clinical_variant_context,SLC4A11 deficits are linked with CHED corneal edema
tmkp-2026-04-21-edge-audit-batch-001-2568,codex-manual,2026-05-04,supported,good,good,clinical_variant_context,Titinopathy phenotype includes prominent contractures
tmkp-2026-04-21-edge-audit-batch-001-2569,codex-manual,2026-05-04,supported,good,good,model_phenotype_context,GluR2 null mice are susceptible to absence seizures
tmkp-2026-04-21-edge-audit-batch-001-2570,codex-manual,2026-05-04,partially_supported,partial,partial,normalization_uncertain|biomarker_association,Fibrinogen levels are associated with cognitive deficits
tmkp-2026-04-21-edge-audit-batch-001-2571,codex-manual,2026-05-04,supported,good,good,mechanism_context,Ang-1 enhances rheumatoid synovium overgrowth
tmkp-2026-04-21-edge-audit-batch-001-2572,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error,Sch is from Henoch-Schonlein purpura and not NF2
tmkp-2026-04-21-edge-audit-batch-001-2573,codex-manual,2026-05-04,unsupported,bad,good,biomarker_or_expression_only,Alcohol caused behavioral abnormalities with VEGF upregulation as an associated marker
tmkp-2026-04-21-edge-audit-batch-001-2574,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|family_mention_fanout,PPARgamma interaction is in a Yulink heart failure study and subject is PPARA
tmkp-2026-04-21-edge-audit-batch-001-2575,codex-manual,2026-05-04,partially_supported,partial,good,biomarker_or_expression_context,E-selectin is upregulated in an inflammatory edema response
tmkp-2026-04-21-edge-audit-batch-001-2576,codex-manual,2026-05-04,supported,good,good,adverse_event_context,Cyclosporin may be associated with growth retardation
tmkp-2026-04-21-edge-audit-batch-001-2577,codex-manual,2026-05-04,supported,good,good,model_phenotype_context,Fmr1 knockout mice display cognitive deficits
tmkp-2026-04-21-edge-audit-batch-001-2578,codex-manual,2026-05-04,supported,good,good,clinical_variant_context,FMR1 premutation phenotypes include sleep disturbances
